dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAlea_bern_var,corrMI_bern_var,corrAleaS_entropy,corrMIS_entropy,mono_alea
lewidi_armis,qwen,0,GPP-cosine,0,16,0.6780437350958256,0.1986822417310819,0.3673210785306733,0.45448582138848154,0.5793103448275863,0.5793103448275863,0.6715564727783203,0.014732545241713524,0.07858078801338672,-0.08657201322851046,0.07858078801338672,-0.08657201322851048,0.07858078801338671,-0.08657201322851046,0.07858078801338675,-0.08657201322851048,0.07858078801338675,-0.08657201322851048,0.07858078632181373,-0.08657201391752686,0.09887783379395543,-0.0766388746361454,
lewidi_armis,qwen,0,GPP-rbf,0,16,0.7261426516333946,0.20996322621786356,0.3756479202673353,0.4216895398813543,0.5793103448275863,0.5793103448275863,0.45432248711586,0.17716693878173828,-0.10671926540352093,-0.0783838173518463,-0.10671926540352095,-0.07838381735184632,-0.10671926540352095,-0.0783838173518463,-0.10671926540352093,-0.07838381735184632,-0.10671926540352093,-0.07838381735184632,-0.10671926239262891,-0.07838381452445009,-0.1241960334505392,-0.06671687747343014,
lewidi_armis,qwen,0,GPP-laplace,0,16,0.6936784182881809,0.20489854110314493,0.37783539233536556,0.45555030427446663,0.5724137931034483,0.5724137931034483,0.4369484782218933,0.25040507316589355,-0.18616759548396627,0.0979674885649284,-0.18616759548396627,0.0979674885649284,-0.18616759548396627,0.09796748856492839,-0.1861675954839663,0.09796748856492843,-0.1861675954839663,0.09796748856492843,-0.18616759473118297,0.09796749304149091,-0.15156706010630538,0.10400990129191161,
lewidi_armis,qwen,0,LPE,0,16,0.8985158620040504,0.23825064081657985,0.3900363488251279,0.3678348645989791,0.5862068965517241,0.5862068965517241,0.3855644464492798,0.07480119913816452,-0.0515538221680438,-0.08391805315068304,-0.05155382216804381,-0.08391805315068304,-0.05155382216804381,-0.08391805315068306,-0.0515538221680438,-0.08391805315068304,-0.0515538221680438,-0.08391805315068304,-0.05155381865895507,-0.08391804788826437,-0.058163431643503204,-0.11256334712183856,
lewidi_armis,qwen,0,LP-temp,0,16,0.6866335755407539,0.19992319900556155,0.36793947696102297,0.43840919298502484,0.5517241379310345,0.5517241379310345,0.668997526819861,,-0.008238905276005265,,-0.008238905276005272,,-0.008238905276005279,,-0.008238905276005265,,-0.008238905276005265,,-0.0082389032015278,,-0.052347088479152884,,
lewidi_armis,qwen,0,GPP-cosine,0,64,0.6707179279099527,0.19506636934428173,0.3590148429418432,0.4468069715935385,0.6,0.6,0.6687857508659363,0.009824501350522041,-0.06762762661925853,-0.08845611255952318,-0.06762762661925857,-0.08845611255952321,-0.06762762661925853,-0.0884561125595232,-0.06762762661925856,-0.0884561125595232,-0.06762762661925856,-0.0884561125595232,-0.0676276291703446,-0.08845611379940206,-0.13685513327883106,-0.0810866664677074,
lewidi_armis,qwen,0,GPP-rbf,0,64,0.7022567308335432,0.20216360140624637,0.3611730773387284,0.420437419395367,0.5517241379310345,0.5517241379310345,0.4722941517829895,0.15858349204063416,-0.0203420843437791,-0.07670557857034724,-0.02034208434377907,-0.07670557857034722,-0.0203420843437791,-0.07670557857034721,-0.020342084343779085,-0.07670557857034722,-0.020342084343779085,-0.07670557857034722,-0.020342085728365572,-0.0767055780286737,-0.04824143448078795,-0.07869170163532785,
lewidi_armis,qwen,0,GPP-laplace,0,64,0.6891367241430769,0.2023491755645829,0.37090670260889774,0.4484112803308288,0.5862068965517241,0.5862068965517241,0.4336591064929962,0.2465554028749466,-0.1556968465934145,0.028111636288223565,-0.15569684659341454,0.02811163628822353,-0.15569684659341448,0.028111636288223538,-0.15569684659341454,0.028111636288223538,-0.15569684659341454,0.028111636288223538,-0.15569684691176755,0.028111639406354166,-0.1573834032706557,0.03900371298446685,
lewidi_armis,qwen,0,LPE,0,64,0.8031844662929134,0.21912857697967458,0.37253832772438383,0.3877042383714618,0.5517241379310345,0.5517241379310345,0.40102618932724,0.1303657442331314,-0.02246505562747665,-0.04391464905156657,-0.02246505562747665,-0.04391464905156657,-0.022465055627476666,-0.04391464905156657,-0.022465055627476666,-0.043914649051566584,-0.022465055627476666,-0.043914649051566584,-0.02246505606617555,-0.043914649987863985,-0.07390177197056877,-0.04960998581357626,
lewidi_armis,qwen,0,LP-temp,0,64,0.6829122317966162,0.19837938580862036,0.35984203694076555,0.4372941807415791,0.5724137931034483,0.5724137931034483,0.6663602304486237,,0.07405953769714906,,0.07405953769714907,,0.07405953769714907,,0.07405953769714907,,0.07405953769714907,,0.07405953673840714,,-0.012659099828291873,,
lewidi_armis,qwen,0,GPP-cosine,0,256,0.6559528450865192,0.18739998993263018,0.34144843801342206,0.431112755980238,0.6068965517241379,0.6068965517241379,0.6514721512794495,0.006878698710352182,-0.036837979795759174,-0.08821086622772681,-0.03683797979575916,-0.0882108662277268,-0.03683797979575916,-0.08821086622772677,-0.03683797979575916,-0.08821086622772681,-0.03683797979575916,-0.08821086622772681,-0.03683798495995637,-0.08821086754503651,-0.0020528269991824657,-0.09887783379395543,
lewidi_armis,qwen,0,GPP-rbf,0,256,0.7479808022246004,0.20550194993597445,0.35924800108989763,0.3860878631947843,0.5862068965517241,0.5862068965517241,0.4366198480129242,0.11953072249889374,0.08858120884104295,-0.009461356831919884,0.08858120884104295,-0.009461356831919891,0.08858120884104295,-0.00946135683191987,0.08858120884104297,-0.009461356831919891,0.08858120884104297,-0.009461356831919891,0.08858120562558734,-0.009461357227087394,0.07698101246934247,0.003763516165167854,
lewidi_armis,qwen,0,GPP-laplace,0,256,0.7138512591225958,0.20628586683641537,0.36859103025033557,0.4201560937527319,0.5793103448275863,0.5793103448275863,0.40806400775909424,0.22939637303352356,-0.06278037353078403,-0.011584142417325138,-0.06278037353078403,-0.011584142417325125,-0.06278037353078403,-0.011584142417325125,-0.06278037353078403,-0.011584142417325125,-0.06278037353078403,-0.011584142417325125,-0.0627803729440415,-0.011584140457110162,-0.07869170163532785,-0.014027651161080184,
lewidi_armis,qwen,0,LPE,0,256,0.9122710299579698,0.22826255010006183,0.3736098783293434,0.35925838809077815,0.5793103448275863,0.5793103448275863,0.2699841856956482,0.2113998383283615,0.11383795924734726,-0.03194686001776491,0.11383795924734726,-0.03194686001776491,0.11383795924734726,-0.03194686001776492,0.11383795924734726,-0.0319468600177649,0.11383795924734726,-0.0319468600177649,0.11383795769702236,-0.031946860405718765,0.11427403628782391,-0.03352950765331361,
lewidi_armis,qwen,0,LP-temp,0,256,0.6886940383912656,0.20211929227259764,0.36947182893560115,0.45013037783153187,0.5172413793103449,0.5172413793103449,0.6794634773515879,,0.017682249752285224,,0.01768224975228523,,0.01768224975228523,,0.017682249752285238,,0.017682249752285238,,0.017682251692402152,,-0.007869170163532786,,
lewidi_armis,qwen,0,GPP-cosine,1,16,0.6798317118850247,0.19995576121489822,0.37024396760710354,0.4594326539357816,0.6275862068965518,0.6275862068965518,0.6764501929283142,0.014785651117563248,0.06565399520332243,-0.07663042738609198,0.06565399520332243,-0.07663042738609198,0.06565399520332245,-0.07663042738609199,0.06565399520332245,-0.07663042738609198,0.06565399520332245,-0.07663042738609198,0.06565399537097433,-0.07663042817164996,0.1009306607931379,-0.06979611797220385,
lewidi_armis,qwen,0,GPP-rbf,1,16,0.6804721002035331,0.19860990542961487,0.3653974157982859,0.4475256558911177,0.5517241379310345,0.5517241379310345,0.485687792301178,0.19229349493980408,0.06208141908031129,-0.04082841210132225,0.06208141908031132,-0.04082841210132224,0.06208141908031129,-0.04082841210132222,0.06208141908031129,-0.04082841210132224,0.06208141908031129,-0.04082841210132224,0.06208141726485923,-0.040828410598461276,0.06090053430907982,-0.037293023818481465,
lewidi_armis,qwen,0,GPP-laplace,1,16,0.6931258298573219,0.2053494477900027,0.37924647269577816,0.4610638274515458,0.503448275862069,0.503448275862069,0.44044265151023865,0.2524243891239166,-0.1558158731350048,0.15869161949692712,-0.15581587313500478,0.1586916194969271,-0.15581587313500478,0.15869161949692706,-0.15581587313500483,0.15869161949692712,-0.15581587313500483,0.15869161949692712,-0.15581587531260147,0.15869162195615666,-0.15464630060507908,0.15772554110385278,
lewidi_armis,qwen,0,LPE,1,16,0.7069150534499001,0.200947231034218,0.36184527701858815,0.4178398592675858,0.5793103448275863,0.5793103448275863,0.47977736592292786,0.14136584103107452,0.04700342026112258,-0.012742220449294517,0.04700342026112261,-0.012742220449294517,0.04700342026112257,-0.012742220449294524,0.047003420261122614,-0.012742220449294524,0.047003420261122614,-0.012742220449294524,0.04700342066245826,-0.0127422219283774,0.07458604763696293,0.070480393638598,
lewidi_armis,qwen,0,LP-temp,1,16,0.6917125671106464,0.20481923750056485,0.3786369343114508,0.46131041536386824,0.6068965517241379,0.6068965517241379,0.6931136376933233,,0.0761846358475886,,0.0761846358475886,,0.07618463584758857,,0.07618463584758861,,0.07618463584758861,,0.07618463595299707,,0.1286438252821012,,
lewidi_armis,qwen,0,GPP-cosine,1,64,0.6713915958571441,0.19441580450416468,0.3558686066290428,0.43895260515851703,0.6137931034482759,0.6137931034482759,0.6611173152923584,0.009586147964000702,-0.07263478391958798,-0.08877759262947586,-0.07263478391958798,-0.08877759262947586,-0.07263478391958796,-0.08877759262947586,-0.072634783919588,-0.08877759262947588,-0.072634783919588,-0.08877759262947588,-0.07263478519434416,-0.08877759383114808,-0.0827973556336928,-0.09853569596075837,
lewidi_armis,qwen,0,GPP-rbf,1,64,0.7390693398851387,0.20610921386125275,0.3601851189958638,0.3977061068339369,0.593103448275862,0.593103448275862,0.432206392288208,0.14327220618724823,0.03397341707041393,-0.0324499243262749,0.03397341707041396,-0.032449924326274936,0.033973417070413944,-0.0324499243262749,0.033973417070413944,-0.032449924326274936,0.033973417070413944,-0.032449924326274936,0.03397341494968954,-0.03244992389399254,0.052004950645955804,-0.04995212364677334,
lewidi_armis,qwen,0,GPP-laplace,1,64,0.6984181712301393,0.20378421814639341,0.36807398631654936,0.4324959398199634,0.5793103448275863,0.5793103448275863,0.42252564430236816,0.23987063765525818,-0.13956861337181273,-0.027920177865926432,-0.13956861337181273,-0.027920177865926418,-0.1395686133718127,-0.027920177865926418,-0.13956861337181276,-0.027920177865926404,-0.13956861337181276,-0.027920177865926404,-0.13956861183928693,-0.027920174434856324,-0.13925009811121059,-0.020186132158627582,
lewidi_armis,qwen,0,LPE,1,64,0.8997301223025385,0.2282914947747148,0.36681901002302764,0.3518948932810922,0.6068965517241379,0.6068965517241379,0.3291030824184418,0.11030039936304092,0.03719280832491055,-0.003570161780713503,0.03719280832491055,-0.0035701617807134822,0.037192808324910544,-0.0035701617807134753,0.03719280832491055,-0.003570161780713496,0.03719280832491055,-0.003570161780713496,0.037192807229997224,-0.0035701634424743223,0.04242509131643763,-0.015054064660671416,
lewidi_armis,qwen,0,LP-temp,1,64,0.6897163232331286,0.2040310676806369,0.37715374674767765,0.46120524231843857,0.5862068965517241,0.5862068965517241,0.6930084646478935,,-0.03928765046893312,,-0.0392876504689331,,-0.03928765046893309,,-0.039287650468933115,,-0.039287650468933115,,-0.039287652516606715,,0.016422615993459726,,
lewidi_armis,qwen,0,GPP-cosine,1,256,0.6633038553606079,0.19187084519407824,0.3534023178034815,0.44631429078343615,0.6344827586206897,0.6344827586206897,0.6695676445960999,0.006974039599299431,0.011473201797322807,-0.08851354551569107,0.011473201797322792,-0.08851354551569104,0.01147320179732281,-0.08851354551569107,0.011473201797322795,-0.08851354551569104,0.011473201797322795,-0.08851354551569104,0.0114732025219145,-0.08851354615389806,0.04413578048242301,-0.0920350771300139,
lewidi_armis,qwen,0,GPP-rbf,1,256,0.7327794820518634,0.20366100310911361,0.35918733892512733,0.41099712090118634,0.5793103448275863,0.5793103448275863,0.45702052116394043,0.12547700107097626,-0.0356980461338474,-0.06407931399884292,-0.0356980461338474,-0.06407931399884292,-0.0356980461338474,-0.06407931399884292,-0.0356980461338474,-0.06407931399884294,-0.0356980461338474,-0.06407931399884294,-0.035698046923804364,-0.06407931280711138,-0.031476680654131145,-0.0626112234750652,
lewidi_armis,qwen,0,GPP-laplace,1,256,0.6925021289307774,0.2023575396638206,0.3685162084883657,0.4394889206319803,0.5793103448275863,0.5793103448275863,0.4282917380332947,0.24105040729045868,-0.12179953640649284,-0.021972820922609854,-0.12179953640649287,-0.021972820922609868,-0.12179953640649285,-0.021972820922609868,-0.12179953640649288,-0.021972820922609868,-0.12179953640649288,-0.021972820922609868,-0.12179953560975174,-0.021972817964777874,-0.09716714462797006,-0.004105653998364931,
lewidi_armis,qwen,0,LPE,1,256,0.8705998849285642,0.22079651080024132,0.3636652705939045,0.3755081730224578,0.5724137931034483,0.5724137931034483,0.2717556655406952,0.2139563262462616,0.004121300256406155,-0.03190753798148527,0.004121300256406141,-0.03190753798148528,0.004121300256406144,-0.031907537981485275,0.004121300256406158,-0.03190753798148529,0.004121300256406158,-0.03190753798148529,0.004121300196832479,-0.03190753699254288,0.02189682132461297,-0.02771316448896329,
lewidi_armis,qwen,0,LP-temp,1,256,0.6851805248419462,0.19911545107617987,0.3605340553751235,0.44104035221247984,0.5724137931034483,0.5724137931034483,0.6679199864252534,,0.01436343228002717,,0.014363432280027184,,0.014363432280027177,,0.014363432280027184,,0.014363432280027184,,0.014363433711262842,,0.050978537146364564,,
lewidi_armis,qwen,0,GPP-cosine,2,16,0.6807417882607034,0.19775136180607772,0.35992203447325477,0.43639382927728904,0.5724137931034483,0.5724137931034483,0.6538352370262146,0.014361853711307049,-0.12641670690169496,-0.08115435854390908,-0.12641670690169496,-0.08115435854390907,-0.12641670690169493,-0.08115435854390905,-0.126416706901695,-0.08115435854390908,-0.126416706901695,-0.08115435854390908,-0.1264167065231418,-0.08115435941411397,-0.10401000364789377,-0.07390177197056877,
lewidi_armis,qwen,0,GPP-rbf,2,16,0.7617688907331825,0.21723298120009155,0.37966610732777367,0.4112053298199396,0.5724137931034483,0.5724137931034483,0.417474627494812,0.173776775598526,-0.16732485517625179,-0.11541124450585624,-0.16732485517625179,-0.11541124450585624,-0.16732485517625179,-0.11541124450585624,-0.16732485517625179,-0.11541124450585627,-0.16732485517625179,-0.11541124450585627,-0.16732485342343345,-0.11541124189566421,-0.17380601926411546,-0.11701113895340055,
lewidi_armis,qwen,0,GPP-laplace,2,16,0.6931221280380985,0.20448681534678528,0.3764858443161537,0.4536715457251431,0.5724137931034483,0.5724137931034483,0.4356086850166321,0.24986609816551208,-0.20247776102361872,0.0610362345027212,-0.20247776102361867,0.061036234502721186,-0.2024777610236187,0.06103623450272119,-0.2024777610236187,0.06103623450272121,-0.2024777610236187,0.06103623450272121,-0.20247776029927098,0.06103623889685608,-0.17791167326248036,0.0718489449713863,
lewidi_armis,qwen,0,LPE,2,16,1.0331687470943989,0.25829239624769357,0.40404340491052076,0.3636245371161995,0.5862068965517241,0.5862068965517241,0.3270666301250458,0.07293923199176788,-0.13956051788631998,-0.1650679375713426,-0.13956051788631998,-0.16506793757134264,-0.13956051788631998,-0.16506793757134258,-0.13956051788631996,-0.1650679375713426,-0.13956051788631996,-0.1650679375713426,-0.13956051448949844,-0.16506793405135833,-0.1269331361161158,-0.18133305159445118,
lewidi_armis,qwen,0,LP-temp,2,16,0.8041238408579778,0.2250330686303563,0.38561898756593455,0.4005029809260862,0.5655172413793104,0.5655172413793104,0.5639196200151421,,-0.12478266183854064,,-0.12478266183854064,,-0.12478266183854064,,-0.12478266183854066,,-0.12478266183854066,,-0.12478265846972207,,-0.13411803061325445,,
lewidi_armis,qwen,0,GPP-cosine,2,64,0.6919970590587305,0.19847992412351972,0.3543003767214972,0.4120305139356593,0.5724137931034483,0.5724137931034483,0.627086877822876,0.008994491770863533,-0.07919958119620772,-0.08612027162944987,-0.0791995811962077,-0.08612027162944988,-0.07919958119620768,-0.08612027162944988,-0.07919958119620771,-0.0861202716294499,-0.07919958119620771,-0.0861202716294499,-0.079199583243008,-0.08612027282551839,-0.03866157515126977,-0.09682510208011164,
lewidi_armis,qwen,0,GPP-rbf,2,64,0.7826988081214779,0.21803294803104498,0.37504405207161245,0.39575289562270344,0.5724137931034483,0.5724137931034483,0.4190547466278076,0.13415630161762238,-0.06217280442690785,-0.06918210779855666,-0.062172804426907854,-0.06918210779855666,-0.062172804426907854,-0.06918210779855669,-0.06217280442690785,-0.06918210779855669,-0.06217280442690785,-0.06918210779855669,-0.06217280389300932,-0.0691821069576686,-0.06842756663941553,-0.08553445829926941,
lewidi_armis,qwen,0,GPP-laplace,2,64,0.7113125552790817,0.2063012986995877,0.36855820854162347,0.42224513678977943,0.5724137931034483,0.5724137931034483,0.41081202030181885,0.23272979259490967,-0.1226628382967736,-0.04753263459340229,-0.12266283829677359,-0.04753263459340231,-0.1226628382967736,-0.047532634593402304,-0.12266283829677363,-0.0475326345934023,-0.12266283829677363,-0.0475326345934023,-0.12266283653014684,-0.04753263151823192,-0.12488030911693335,-0.04447791831562009,
