dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAlea_bern_var,corrMI_bern_var,corrAleaS_entropy,corrMIS_entropy,mono_alea
lewidi_md,qwen,0,GPP-cosine,0,16,0.6741398795473886,0.14754366103289998,0.3152785576199994,0.3521793031036476,0.6640497219496239,0.6640497219496239,0.6761279106140137,0.013298256322741508,0.1483031804272378,-0.16025084427120667,0.1483031804272378,-0.16025084427120667,0.13854410563443925,-0.15331189795015746,0.14634948607664297,-0.15923730813395864,0.13854410563443928,-0.15331189795015748,0.14634948623098726,-0.1592373082094405,0.13173257392686638,-0.1655431063416949,1.0
lewidi_md,qwen,0,GPP-rbf,0,16,0.6749206216752902,0.14641986919797026,0.3120228522449566,0.3419452894472523,0.5950278050376185,0.5950278050376185,0.5175276398658752,0.1550719439983368,0.13178264574463827,-0.16064081191335317,0.1317826457446383,-0.16064081191335317,0.12088590267629276,-0.15202581717264468,0.1293694926225046,-0.1591198606878692,0.12088590267629276,-0.15202581717264468,0.12936949262348202,-0.15911986125206123,0.12061435023790727,-0.154321196868495,1.0
lewidi_md,qwen,0,GPP-laplace,0,16,0.6745770613595532,0.14760832244546107,0.3139622051404082,0.35049697132707613,0.6545632973503435,0.6545632973503435,0.4392637610435486,0.2484053373336792,-0.02775879663636762,-0.08620548828177406,-0.027758796636367614,-0.08620548828177407,-0.030977461651761004,-0.08162626147365122,-0.0289286048669691,-0.08540264735130365,-0.03097746165176101,-0.08162626147365123,-0.028928604519650195,-0.08540264783055787,-0.03385165129378942,-0.08264624988711378,-1.0
lewidi_md,qwen,0,LPE,0,16,0.6920982111139654,0.14878837861549943,0.3120680925776615,0.32291600710630286,0.5839057899901865,0.5839057899901865,0.46753695607185364,0.16688920557498932,0.07423637047541454,-0.034206787055880705,0.07423637047541454,-0.034206787055880705,0.06713345987436192,-0.032619607067260706,0.07258344411508569,-0.03395817747434418,0.06713345987436194,-0.03261960706726071,0.07258344338460712,-0.033958178108356406,0.04234759370094766,-0.03424492149243016,0.5
lewidi_md,qwen,0,LP-temp,0,16,0.6907328370236379,0.15435578011247778,0.3268169149653457,0.3555639471238737,0.5567549885508669,0.5567549885508669,0.6928108469517148,,0.072527541218077,,0.07252754121807699,,0.06940926339360093,,0.07207558462570617,,0.06940926339360094,,0.07207558393624328,,0.04389381489859523,,1.0
lewidi_md,qwen,0,GPP-cosine,0,64,0.646682311458492,0.13489282974238384,0.29274021043500986,0.3354191485629919,0.6696107294733399,0.6696107294733399,0.6599531769752502,0.007724991999566555,0.12207381515624949,-0.15078928213406634,0.12207381515624949,-0.15078928213406634,0.11584968085213757,-0.14343898926929388,0.12101618304043446,-0.14958571337807106,0.11584968085213757,-0.1434389892692939,0.12101618148932239,-0.1495857138587358,0.12100895907277819,-0.1642871897469479,1.0
lewidi_md,qwen,0,GPP-rbf,0,64,0.6627489023683304,0.1346755824613884,0.28894095961156824,0.3118942212723647,0.6591429506051685,0.6591429506051685,0.46795400977134705,0.13697978854179382,0.1292192136288467,-0.10453684884490536,0.12921921362884672,-0.10453684884490534,0.1204018173446853,-0.09896546205500995,0.12742131963772052,-0.10355768615778368,0.1204018173446853,-0.09896546205500996,0.12742131772874518,-0.10355768743844893,0.13122691123710206,-0.09199119427949302,1.0
lewidi_md,qwen,0,GPP-laplace,0,64,0.6595070351919674,0.13966580095812173,0.3004216585755543,0.3351715706620604,0.6620870134118417,0.6620870134118417,0.42453011870384216,0.2390127182006836,-0.06515820197058818,-0.08320608852700337,-0.06515820197058818,-0.08320608852700336,-0.061204679213091744,-0.07702341217862738,-0.06440154253712102,-0.081894698607673,-0.06120467921309175,-0.0770234121786274,-0.06440154355438159,-0.08189469956785372,-0.08618154442015576,-0.08922101400568473,-1.0
lewidi_md,qwen,0,LPE,0,64,0.7526121761976677,0.1476353229480419,0.29551986062178,0.29106157362409524,0.6516192345436702,0.6516192345436702,0.37646257877349854,0.11635517328977585,0.12493449253872863,-0.05561595838560611,0.12493449253872863,-0.05561595838560611,0.11579533979128637,-0.05317605931319479,0.12300931055781678,-0.05525455780652608,0.1157953397912864,-0.053176059313194794,0.12300930889213901,-0.055254558714375505,0.12098081634737955,-0.025265453810456983,1.0
lewidi_md,qwen,0,LP-temp,0,64,0.6738274556530478,0.14732002025437982,0.31485017560423617,0.35132579955796206,0.6333006215243703,0.6333006215243703,0.6883812139591868,,0.08042296241963835,,0.08042296241963834,,0.07303908055596718,,0.07872692444793848,,0.07303908055596718,,0.07872692384522247,,0.08832292784559552,,0.5
