dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,llama,16,GPP-cosine,2,1024,3.1477301496810766,0.6021537151206486,0.7591380820532813,1.7043996295816388,0.20041666666666666,0.20041666666666666,2.91127610206604,0.015811307355761528,0.016613459936881445,0.03265821896764766,0.016613459936881434,0.03265821896764766,0.02090353147027369,0.024824636711151066,0.0197736584970157,0.03254870866770192,0.02659222956600965,0.015307023861967457,-0.07204966135946508,0.053536486050944555,0.39999999999999997
goemotions,llama,16,GPP-rbf,2,1024,2.85711452949228,0.5327242746863657,0.6925962620169775,1.487810899133763,0.27875,0.27875,2.415933132171631,0.34655630588531494,0.15732814867390033,0.016184222376827987,0.15732814867390038,0.016184222376827987,0.13741535971234364,0.007920746298376483,0.15271321830124748,0.021417241473258273,0.11015790083228258,0.013950274196396311,0.13425577364364014,0.008033172678789816,1.0
goemotions,llama,16,GPP-laplace,2,1024,3.055178650340445,0.6273030570822689,0.7956104061170481,1.9761227172083946,0.21333333333333335,0.21333333333333335,2.3615381717681885,0.8923559784889221,0.01857524373670308,0.034826219395184876,0.01857524373670308,0.034826219395184876,0.006350840249864299,0.03536351702611577,0.024361048833974414,0.048865824118004275,0.013923421195717128,0.05466333745618349,-0.026000331074020114,-0.020950022807350754,-0.7999999999999999
goemotions,llama,16,LPE,2,1024,3.6440152954766973,0.5144590939035659,0.6528535997217126,0.5252391798965211,0.26,0.26,0.9248358011245728,0.5953434705734253,0.13883489666938606,0.0916031711474205,0.1388348966693861,0.0916031711474205,0.1219342464725621,0.09568189965534596,0.12919956141373032,0.1011714417003208,0.09679941906218564,0.09591123868514578,0.11546663482950491,0.06902819412745106,1.0
goemotions,llama,16,LP-temp,2,1024,3.0980166445006394,0.5516147819949427,0.7016459091699533,1.190579124058607,0.23666666666666666,0.23666666666666666,2.427331410929752,,0.10322655418395324,,0.10322655418395325,,0.10519535185559625,,0.10173617356707473,,0.09036940195392319,,0.08991318032177474,,1.0
goemotions,llama,16,GPP-cosine,4,1024,3.1649182282805777,0.6002507645845493,0.7636246439955348,1.7170852563584007,0.22083333333333333,0.22083333333333333,2.8935961723327637,0.013891157694160938,0.026011979486649604,0.030833712970410244,0.02601197948664961,0.030833712970410248,0.027943162050060578,0.02908761235743212,0.024810042551218207,0.031208437463783847,0.03050451890932214,0.020688759366967326,-0.0397360794087113,0.06294046193640365,0.7999999999999999
goemotions,llama,16,GPP-rbf,4,1024,2.8396412230026136,0.5295240923855892,0.6875633061059185,1.500137226223686,0.28708333333333336,0.28708333333333336,2.4280941486358643,0.3483515977859497,0.19384721920603698,0.030933779428115003,0.19384721920603698,0.030933779428114996,0.1702434228319677,0.021597386536068047,0.17702259420348077,0.029488543752600637,0.12214777914554643,0.017019913256933944,0.17811797159169457,0.03280669426759002,1.0
goemotions,llama,16,GPP-laplace,4,1024,3.0517524831495693,0.6266419629377323,0.7951250225274513,1.9770322443431796,0.21041666666666667,0.21041666666666667,2.36234450340271,0.892458975315094,0.03732354133763984,0.03787526476164587,0.037323541337639835,0.03787526476164586,0.026658523831913604,0.04130205179317514,0.04138301907308024,0.05376937177005407,0.03084938740242575,0.0608074264564422,0.007085595860689185,-0.003910372657687112,1.0
goemotions,llama,16,LPE,4,1024,3.6076597134586383,0.511107488219465,0.6506326538939271,0.5367017312367027,0.2654166666666667,0.2654166666666667,0.9592490792274475,0.556693971157074,0.1601577104121466,0.11911385585546677,0.1601577104121466,0.11911385585546677,0.13454000915782133,0.11303518546033331,0.13843025460475347,0.1162776082703725,0.0896438553000019,0.08582731232576388,0.15052458532992588,0.09774439817073126,1.0
goemotions,llama,16,LP-temp,4,1024,3.1143450800331403,0.5464400314693613,0.6940915712600099,1.1258404083424958,0.25125,0.25125,2.356092604755023,,0.1394176471789031,,0.1394176471789031,,0.1278614844854725,,0.130429707052566,,0.0956521698516653,,0.1256906760325617,,1.0
