dataset,model,layer,heldout,seed,method,auroc,id_acc
goemotions,llama,32,2,1,GPP neg-latent-var,0.45761517289295073,0.20987654320987653
goemotions,llama,32,2,1,GPP -MI,0.4511316872427984,0.20987654320987653
goemotions,llama,32,2,1,Maha,0.497785393618727,0.20987654320987653
goemotions,llama,32,2,1,MSP,0.45059724226390896,0.20987654320987653
goemotions,llama,32,2,1,kNN,0.4767583239805462,0.20987654320987653
goemotions,llama,32,2,1,LPE -var,0.4851724921169366,0.20987654320987653
goemotions,llama,32,2,2,GPP neg-latent-var,0.45360683555128,0.21693121693121692
goemotions,llama,32,2,2,GPP -MI,0.4513220832665277,0.21693121693121692
goemotions,llama,32,2,2,Maha,0.5031999893111004,0.21693121693121692
goemotions,llama,32,2,2,MSP,0.5091523702634814,0.21693121693121692
goemotions,llama,32,2,2,kNN,0.470278178611512,0.21693121693121692
goemotions,llama,32,2,2,LPE -var,0.5225301961413072,0.21693121693121692
goemotions,llama,32,1,0,GPP neg-latent-var,0.46244293671734304,0.2119613016710642
goemotions,llama,32,1,0,GPP -MI,0.4725468023621058,0.2119613016710642
goemotions,llama,32,1,0,Maha,0.5388937750415322,0.2119613016710642
goemotions,llama,32,1,0,MSP,0.5173667825382865,0.2119613016710642
goemotions,llama,32,1,0,kNN,0.5073711102734849,0.2119613016710642
goemotions,llama,32,1,0,LPE -var,0.5389182058047494,0.2119613016710642
goemotions,llama,32,1,1,GPP neg-latent-var,0.46128422051904905,0.18777484608619174
goemotions,llama,32,1,1,GPP -MI,0.45603858664544683,0.18777484608619174
goemotions,llama,32,1,1,Maha,0.5162604179754576,0.18777484608619174
goemotions,llama,32,1,1,MSP,0.4771537462830339,0.18777484608619174
goemotions,llama,32,1,1,kNN,0.48559981013806874,0.18777484608619174
goemotions,llama,32,1,1,LPE -var,0.4704422666164091,0.18777484608619174
goemotions,llama,32,1,2,GPP neg-latent-var,0.46264885315017246,0.21328056288478453
goemotions,llama,32,1,2,GPP -MI,0.47013862713071153,0.21328056288478453
goemotions,llama,32,1,2,Maha,0.5664307352961706,0.21328056288478453
goemotions,llama,32,1,2,MSP,0.49032541776605104,0.21328056288478453
goemotions,llama,32,1,2,kNN,0.5071198224232525,0.21328056288478453
goemotions,llama,32,1,2,LPE -var,0.48259482626237243,0.21328056288478453
goemotions,llama,32,10,0,GPP neg-latent-var,0.5249689183588893,0.2357830271216098
goemotions,llama,32,10,0,GPP -MI,0.5119952111249252,0.2357830271216098
goemotions,llama,32,10,0,Maha,0.4905795766757225,0.2357830271216098
goemotions,llama,32,10,0,MSP,0.518618286749244,0.2357830271216098
goemotions,llama,32,10,0,kNN,0.44534235852097437,0.2357830271216098
goemotions,llama,32,10,0,LPE -var,0.5416800970054182,0.2357830271216098
goemotions,llama,32,10,1,GPP neg-latent-var,0.5243549600159629,0.20909886264216973
goemotions,llama,32,10,1,GPP -MI,0.5036146797439793,0.20909886264216973
goemotions,llama,32,10,1,Maha,0.5233227425519178,0.20909886264216973
goemotions,llama,32,10,1,MSP,0.44348513453362187,0.20909886264216973
goemotions,llama,32,10,1,kNN,0.44897238722352684,0.20909886264216973
goemotions,llama,32,10,1,LPE -var,0.4460100382189069,0.20909886264216973
goemotions,llama,32,10,2,GPP neg-latent-var,0.5223442464428789,0.23053368328958881
goemotions,llama,32,10,2,GPP -MI,0.5250725238292582,0.23053368328958881
goemotions,llama,32,10,2,Maha,0.449766695829688,0.23053368328958881
goemotions,llama,32,10,2,MSP,0.5119645132077788,0.23053368328958881
goemotions,llama,32,10,2,kNN,0.4409717425672668,0.23053368328958881
goemotions,llama,32,10,2,LPE -var,0.529711746557996,0.23053368328958881
goemotions,llama,32,7,0,GPP neg-latent-var,0.5425092578371644,0.23716275021758051
goemotions,llama,32,7,0,GPP -MI,0.5458838888035632,0.23716275021758051
goemotions,llama,32,7,0,Maha,0.5392796805406236,0.23716275021758051
goemotions,llama,32,7,0,MSP,0.479440775439854,0.23716275021758051
goemotions,llama,32,7,0,kNN,0.5434990358197239,0.23716275021758051
goemotions,llama,32,7,0,LPE -var,0.5542202085359819,0.23716275021758051
goemotions,llama,32,7,1,GPP neg-latent-var,0.5465238314647007,0.22497824194952132
goemotions,llama,32,7,1,GPP -MI,0.5536485264253657,0.22497824194952132
goemotions,llama,32,7,1,Maha,0.5860957524872439,0.22497824194952132
goemotions,llama,32,7,1,MSP,0.5170352736394819,0.22497824194952132
goemotions,llama,32,7,1,kNN,0.5263613713544599,0.22497824194952132
goemotions,llama,32,7,1,LPE -var,0.5106699773033669,0.22497824194952132
goemotions,llama,32,7,2,GPP neg-latent-var,0.5455041894912882,0.19538729329852045
goemotions,llama,32,7,2,GPP -MI,0.5438446048567382,0.19538729329852045
goemotions,llama,32,7,2,Maha,0.5968275909145206,0.19538729329852045
goemotions,llama,32,7,2,MSP,0.4893769518251165,0.19538729329852045
goemotions,llama,32,7,2,kNN,0.5480980904110991,0.19538729329852045
goemotions,llama,32,7,2,LPE -var,0.546839536510862,0.19538729329852045
goemotions,llama,48,27,0,GPP neg-latent-var,0.47636942435201934,0.22151898734177214
goemotions,llama,48,27,0,GPP -MI,0.47783868294153103,0.22151898734177214
goemotions,llama,48,27,0,Maha,0.4760533872480075,0.22151898734177214
goemotions,llama,48,27,0,MSP,0.5093754185921907,0.22151898734177214
goemotions,llama,48,27,0,kNN,0.45623095405532116,0.22151898734177214
goemotions,llama,48,27,0,LPE -var,0.48251959011452683,0.22151898734177214
goemotions,llama,48,27,1,GPP neg-latent-var,0.4749158629696605,0.2310126582278481
goemotions,llama,48,27,1,GPP -MI,0.4870602689036233,0.2310126582278481
goemotions,llama,48,27,1,Maha,0.47041076451677716,0.2310126582278481
goemotions,llama,48,27,1,MSP,0.5467169814479941,0.2310126582278481
goemotions,llama,48,27,1,kNN,0.4530402350813743,0.2310126582278481
goemotions,llama,48,27,1,LPE -var,0.498599809121961,0.2310126582278481
goemotions,llama,48,27,2,GPP neg-latent-var,0.47399914607193083,0.24314345991561181
goemotions,llama,48,27,2,GPP -MI,0.47938852052776104,0.24314345991561181
goemotions,llama,48,27,2,Maha,0.47575932623400974,0.24314345991561181
goemotions,llama,48,27,2,MSP,0.522752578527895,0.24314345991561181
goemotions,llama,48,27,2,kNN,0.45789276505257515,0.24314345991561181
goemotions,llama,48,27,2,LPE -var,0.49010238764985603,0.24314345991561181
goemotions,llama,48,3,0,GPP neg-latent-var,0.5236773327430215,0.27595884003741816
goemotions,llama,48,3,0,GPP -MI,0.5325552167610452,0.27595884003741816
goemotions,llama,48,3,0,Maha,0.4678250344546877,0.27595884003741816
goemotions,llama,48,3,0,MSP,0.5139907454352002,0.27595884003741816
goemotions,llama,48,3,0,kNN,0.4803447611022644,0.27595884003741816
goemotions,llama,48,3,0,LPE -var,0.47357164789808553,0.27595884003741816
goemotions,llama,48,3,1,GPP neg-latent-var,0.52495019244639,0.26192703461178674
goemotions,llama,48,3,1,GPP -MI,0.5244057012689323,0.26192703461178674
goemotions,llama,48,3,1,Maha,0.4822852919543842,0.26192703461178674
goemotions,llama,48,3,1,MSP,0.48661265790244146,0.26192703461178674
goemotions,llama,48,3,1,kNN,0.47761873478102523,0.26192703461178674
goemotions,llama,48,3,1,LPE -var,0.5001267504052442,0.26192703461178674
goemotions,llama,48,3,2,GPP neg-latent-var,0.5269085754682624,0.2778297474275023
goemotions,llama,48,3,2,GPP -MI,0.5318750490934667,0.2778297474275023
goemotions,llama,48,3,2,Maha,0.47362163397339313,0.2778297474275023
goemotions,llama,48,3,2,MSP,0.5377662651118617,0.2778297474275023
goemotions,llama,48,3,2,kNN,0.47295217760766645,0.2778297474275023
goemotions,llama,48,3,2,LPE -var,0.4956654931840415,0.2778297474275023
goemotions,llama,48,0,0,GPP neg-latent-var,0.47109641661516555,0.23368324965769055
goemotions,llama,48,0,0,GPP -MI,0.4801569709926864,0.23368324965769055
goemotions,llama,48,0,0,Maha,0.5664648114622892,0.23368324965769055
goemotions,llama,48,0,0,MSP,0.5492456089395723,0.23368324965769055
goemotions,llama,48,0,0,kNN,0.5423535603458253,0.23368324965769055
goemotions,llama,48,0,0,LPE -var,0.46726386107586715,0.23368324965769055
goemotions,llama,48,0,1,GPP neg-latent-var,0.47350513955524887,0.22774988589685075
goemotions,llama,48,0,1,GPP -MI,0.4814301219211258,0.22774988589685075
goemotions,llama,48,0,1,Maha,0.5726886196030302,0.22774988589685075
goemotions,llama,48,0,1,MSP,0.4684671306497437,0.22774988589685075
goemotions,llama,48,0,1,kNN,0.5463826571948314,0.22774988589685075
goemotions,llama,48,0,1,LPE -var,0.4731513651977752,0.22774988589685075
goemotions,llama,48,0,2,GPP neg-latent-var,0.4734156040697154,0.24554997717937016
goemotions,llama,48,0,2,GPP -MI,0.4911239760743712,0.24554997717937016
goemotions,llama,48,0,2,Maha,0.5801331676562885,0.24554997717937016
goemotions,llama,48,0,2,MSP,0.5005470399786862,0.24554997717937016
goemotions,llama,48,0,2,kNN,0.5449981328575577,0.24554997717937016
goemotions,llama,48,0,2,LPE -var,0.5083082379198067,0.24554997717937016
goemotions,llama,48,4,0,GPP neg-latent-var,0.5013398895368798,0.2782569223785747
goemotions,llama,48,4,0,GPP -MI,0.5091787617715574,0.2782569223785747
goemotions,llama,48,4,0,Maha,0.5329050602431847,0.2782569223785747
goemotions,llama,48,4,0,MSP,0.48147542230138407,0.2782569223785747
goemotions,llama,48,4,0,kNN,0.531812871695496,0.2782569223785747
goemotions,llama,48,4,0,LPE -var,0.48142703420117006,0.2782569223785747
goemotions,llama,48,4,1,GPP neg-latent-var,0.5018905922012207,0.259645937358148
goemotions,llama,48,4,1,GPP -MI,0.4838280056498867,0.259645937358148
goemotions,llama,48,4,1,Maha,0.5337506998993067,0.259645937358148
goemotions,llama,48,4,1,MSP,0.4606155427186277,0.259645937358148
goemotions,llama,48,4,1,kNN,0.5199428098739375,0.259645937358148
goemotions,llama,48,4,1,LPE -var,0.4969503975888901,0.259645937358148
goemotions,llama,48,4,2,GPP neg-latent-var,0.5024320780845686,0.2469359963685883
goemotions,llama,48,4,2,GPP -MI,0.5053561018546467,0.2469359963685883
goemotions,llama,48,4,2,Maha,0.5423130894419469,0.2469359963685883
goemotions,llama,48,4,2,MSP,0.4562007046229069,0.2469359963685883
goemotions,llama,48,4,2,kNN,0.5278703936256742,0.2469359963685883
goemotions,llama,48,4,2,LPE -var,0.4925401678836657,0.2469359963685883
goemotions,llama,48,2,0,GPP neg-latent-var,0.4559750948639838,0.24206349206349206
goemotions,llama,48,2,0,GPP -MI,0.4378039655817434,0.24206349206349206
goemotions,llama,48,2,0,Maha,0.5379055101277324,0.24206349206349206
goemotions,llama,48,2,0,MSP,0.4707959221848111,0.24206349206349206
goemotions,llama,48,2,0,kNN,0.48799836994281437,0.24206349206349206
goemotions,llama,48,2,0,LPE -var,0.5197945059056169,0.24206349206349206
goemotions,llama,48,2,1,GPP neg-latent-var,0.4586907434129656,0.26675485008818345
goemotions,llama,48,2,1,GPP -MI,0.4342599273154828,0.26675485008818345
goemotions,llama,48,2,1,Maha,0.5284391534391535,0.26675485008818345
goemotions,llama,48,2,1,MSP,0.47225896531452083,0.26675485008818345
goemotions,llama,48,2,1,kNN,0.48184223184223185,0.26675485008818345
goemotions,llama,48,2,1,LPE -var,0.5097770028325583,0.26675485008818345
goemotions,llama,48,2,2,GPP neg-latent-var,0.45316257816257816,0.24029982363315697
goemotions,llama,48,2,2,GPP -MI,0.4468461065683288,0.24029982363315697
goemotions,llama,48,2,2,Maha,0.5262679707124152,0.24029982363315697
goemotions,llama,48,2,2,MSP,0.5058788947677837,0.24029982363315697
goemotions,llama,48,2,2,kNN,0.4783549783549784,0.24029982363315697
goemotions,llama,48,2,2,LPE -var,0.5101243920688365,0.24029982363315697
goemotions,llama,48,1,0,GPP neg-latent-var,0.4662471555611398,0.23922603342128407
goemotions,llama,48,1,0,GPP -MI,0.4807276179307842,0.23922603342128407
goemotions,llama,48,1,0,Maha,0.5537162680962153,0.23922603342128407
goemotions,llama,48,1,0,MSP,0.5429248509723443,0.23922603342128407
goemotions,llama,48,1,0,kNN,0.5188884700758052,0.23922603342128407
goemotions,llama,48,1,0,LPE -var,0.5287235973251804,0.23922603342128407
goemotions,llama,48,1,1,GPP neg-latent-var,0.4645788834443188,0.25241864555848725
goemotions,llama,48,1,1,GPP -MI,0.4523565216177354,0.25241864555848725
goemotions,llama,48,1,1,Maha,0.5219039242785944,0.25241864555848725
goemotions,llama,48,1,1,MSP,0.5242318270022756,0.25241864555848725
goemotions,llama,48,1,1,kNN,0.50166478200779,0.25241864555848725
goemotions,llama,48,1,1,LPE -var,0.49403540366601045,0.25241864555848725
goemotions,llama,48,1,2,GPP neg-latent-var,0.46668690929904655,0.24802110817941952
goemotions,llama,48,1,2,GPP -MI,0.46775837277156534,0.24802110817941952
goemotions,llama,48,1,2,Maha,0.5693938378634948,0.24802110817941952
goemotions,llama,48,1,2,MSP,0.5286293643813432,0.24802110817941952
goemotions,llama,48,1,2,kNN,0.5218620429702223,0.24802110817941952
goemotions,llama,48,1,2,LPE -var,0.5089451494464687,0.24802110817941952
goemotions,llama,48,10,0,GPP neg-latent-var,0.5291208116529295,0.2541557305336833
goemotions,llama,48,10,0,GPP -MI,0.5309780356402818,0.2541557305336833
goemotions,llama,48,10,0,Maha,0.533652591671655,0.2541557305336833
goemotions,llama,48,10,0,MSP,0.5180388635631072,0.2541557305336833
goemotions,llama,48,10,0,kNN,0.4832389372381084,0.2541557305336833
goemotions,llama,48,10,0,LPE -var,0.530133842918758,0.2541557305336833
goemotions,llama,48,10,1,GPP neg-latent-var,0.5292666267593743,0.2274715660542432
goemotions,llama,48,10,1,GPP -MI,0.5062892357753527,0.2274715660542432
goemotions,llama,48,10,1,Maha,0.5223864560789551,0.2274715660542432
goemotions,llama,48,10,1,MSP,0.48271707264662095,0.2274715660542432
goemotions,llama,48,10,1,kNN,0.4797240257248546,0.2274715660542432
goemotions,llama,48,10,1,LPE -var,0.5173097880308821,0.2274715660542432
goemotions,llama,48,10,2,GPP neg-latent-var,0.5266457920830071,0.25065616797900264
goemotions,llama,48,10,2,GPP -MI,0.52698730641126,0.25065616797900264
goemotions,llama,48,10,2,Maha,0.4998004635385489,0.25065616797900264
goemotions,llama,48,10,2,MSP,0.5138409233933477,0.25065616797900264
goemotions,llama,48,10,2,kNN,0.46367285229697164,0.25065616797900264
goemotions,llama,48,10,2,LPE -var,0.5514995932525978,0.25065616797900264
goemotions,llama,48,7,0,GPP neg-latent-var,0.5342753289305279,0.24673629242819844
goemotions,llama,48,7,0,GPP -MI,0.5306233894776361,0.24673629242819844
goemotions,llama,48,7,0,Maha,0.5087032201914709,0.24673629242819844
goemotions,llama,48,7,0,MSP,0.4238340244714074,0.24673629242819844
goemotions,llama,48,7,0,kNN,0.4905843103124627,0.24673629242819844
goemotions,llama,48,7,0,LPE -var,0.5430638748101504,0.24673629242819844
goemotions,llama,48,7,1,GPP neg-latent-var,0.5381875117322821,0.25326370757180156
goemotions,llama,48,7,1,GPP -MI,0.5434947695353163,0.25326370757180156
goemotions,llama,48,7,1,Maha,0.5366388504923292,0.25326370757180156
goemotions,llama,48,7,1,MSP,0.4867190566391918,0.25326370757180156
goemotions,llama,48,7,1,kNN,0.4811686206249253,0.25326370757180156
goemotions,llama,48,7,1,LPE -var,0.49305022270004606,0.25326370757180156
goemotions,llama,48,7,2,GPP neg-latent-var,0.5365961876482535,0.2193211488250653
goemotions,llama,48,7,2,GPP -MI,0.5395911193023771,0.2193211488250653
goemotions,llama,48,7,2,Maha,0.5209943855697197,0.2193211488250653
goemotions,llama,48,7,2,MSP,0.4431048311404632,0.2193211488250653
goemotions,llama,48,7,2,kNN,0.48313537773682147,0.2193211488250653
goemotions,llama,48,7,2,LPE -var,0.5003839655966826,0.2193211488250653
goemotions,llama,64,27,0,GPP neg-latent-var,0.4769491745361998,0.2220464135021097
goemotions,llama,64,27,0,GPP -MI,0.4807625493938785,0.2220464135021097
goemotions,llama,64,27,0,Maha,0.47047250686491193,0.2220464135021097
goemotions,llama,64,27,0,MSP,0.48965030808385235,0.2220464135021097
goemotions,llama,64,27,0,kNN,0.4569457002210167,0.2220464135021097
goemotions,llama,64,27,0,LPE -var,0.4688520318464939,0.2220464135021097
goemotions,llama,64,27,1,GPP neg-latent-var,0.47585874187931154,0.22626582278481014
goemotions,llama,64,27,1,GPP -MI,0.488709522135155,0.22626582278481014
goemotions,llama,64,27,1,Maha,0.4822098318933762,0.22626582278481014
goemotions,llama,64,27,1,MSP,0.5439040419261938,0.22626582278481014
goemotions,llama,64,27,1,kNN,0.45959434230794993,0.22626582278481014
goemotions,llama,64,27,1,LPE -var,0.50282968320943,0.22626582278481014
goemotions,llama,64,27,2,GPP neg-latent-var,0.47458517513897264,0.2399789029535865
goemotions,llama,64,27,2,GPP -MI,0.4791844568347733,0.2399789029535865
goemotions,llama,64,27,2,Maha,0.4760962929475588,0.2399789029535865
goemotions,llama,64,27,2,MSP,0.5282759024847632,0.2399789029535865
goemotions,llama,64,27,2,kNN,0.45991194913267697,0.2399789029535865
goemotions,llama,64,27,2,LPE -var,0.49849516107427494,0.2399789029535865
goemotions,llama,64,3,0,GPP neg-latent-var,0.5234041945458051,0.2806361085126286
goemotions,llama,64,3,0,GPP -MI,0.5274887709852256,0.2806361085126286
goemotions,llama,64,3,0,Maha,0.47226486907218707,0.2806361085126286
goemotions,llama,64,3,0,MSP,0.5122805075728903,0.2806361085126286
goemotions,llama,64,3,0,kNN,0.4755514535236613,0.2806361085126286
goemotions,llama,64,3,0,LPE -var,0.5138488206856662,0.2806361085126286
goemotions,llama,64,3,1,GPP neg-latent-var,0.5255410992652046,0.26707202993451823
goemotions,llama,64,3,1,GPP -MI,0.5244181977877592,0.26707202993451823
goemotions,llama,64,3,1,Maha,0.4753300866187276,0.26707202993451823
goemotions,llama,64,3,1,MSP,0.5029795271317277,0.26707202993451823
goemotions,llama,64,3,1,kNN,0.4750283849499068,0.26707202993451823
goemotions,llama,64,3,1,LPE -var,0.5113789730003785,0.26707202993451823
goemotions,llama,64,3,2,GPP neg-latent-var,0.526221266932783,0.26520112254443406
goemotions,llama,64,3,2,GPP -MI,0.531105620577125,0.26520112254443406
goemotions,llama,64,3,2,Maha,0.46933889844971755,0.26520112254443406
goemotions,llama,64,3,2,MSP,0.5464567013474818,0.26520112254443406
goemotions,llama,64,3,2,kNN,0.47258085247681003,0.26520112254443406
goemotions,llama,64,3,2,LPE -var,0.5082601989445797,0.26520112254443406
goemotions,llama,64,0,0,GPP neg-latent-var,0.4760427062428072,0.22455499771793702
goemotions,llama,64,0,0,GPP -MI,0.4893594718716629,0.22455499771793702
goemotions,llama,64,0,0,Maha,0.593314538160679,0.22455499771793702
goemotions,llama,64,0,0,MSP,0.5373985355488633,0.22455499771793702
goemotions,llama,64,0,0,kNN,0.5760167191140791,0.22455499771793702
goemotions,llama,64,0,0,LPE -var,0.47442888371087466,0.22455499771793702
goemotions,llama,64,0,1,GPP neg-latent-var,0.47851694295279296,0.22957553628480146
goemotions,llama,64,0,1,GPP -MI,0.4928295178841673,0.22957553628480146
goemotions,llama,64,0,1,Maha,0.5968566493200762,0.22957553628480146
goemotions,llama,64,0,1,MSP,0.46958523232274707,0.22957553628480146
goemotions,llama,64,0,1,kNN,0.5789648387596933,0.22957553628480146
goemotions,llama,64,0,1,LPE -var,0.4814934518986983,0.22957553628480146
goemotions,llama,64,0,2,GPP neg-latent-var,0.47800593554755316,0.23048836147877683
goemotions,llama,64,0,2,GPP -MI,0.5111100434793053,0.23048836147877683
goemotions,llama,64,0,2,Maha,0.5830310600783108,0.23048836147877683
goemotions,llama,64,0,2,MSP,0.5401522976771002,0.23048836147877683
goemotions,llama,64,0,2,kNN,0.5714111010899307,0.23048836147877683
goemotions,llama,64,0,2,LPE -var,0.5154732605548142,0.23048836147877683
goemotions,llama,64,4,0,GPP neg-latent-var,0.49915551244150225,0.27008624602814346
goemotions,llama,64,4,0,GPP -MI,0.5113907892099144,0.27008624602814346
goemotions,llama,64,4,0,Maha,0.5227297340267425,0.27008624602814346
goemotions,llama,64,4,0,MSP,0.5172042738213465,0.27008624602814346
goemotions,llama,64,4,0,kNN,0.5205084898073923,0.27008624602814346
goemotions,llama,64,4,0,LPE -var,0.5258380934166837,0.27008624602814346
goemotions,llama,64,4,1,GPP neg-latent-var,0.49957257178144243,0.26600090785292785
goemotions,llama,64,4,1,GPP -MI,0.47953759409757346,0.26600090785292785
goemotions,llama,64,4,1,Maha,0.5183701966169805,0.26600090785292785
goemotions,llama,64,4,1,MSP,0.49841356157155325,0.26600090785292785
goemotions,llama,64,4,1,kNN,0.5093469680246825,0.26600090785292785
goemotions,llama,64,4,1,LPE -var,0.5008053162392768,0.26600090785292785
goemotions,llama,64,4,2,GPP neg-latent-var,0.5004458617805438,0.253744893327281
goemotions,llama,64,4,2,GPP -MI,0.5043537769216413,0.253744893327281
goemotions,llama,64,4,2,Maha,0.5280731628075237,0.253744893327281
goemotions,llama,64,4,2,MSP,0.44735489906472714,0.253744893327281
goemotions,llama,64,4,2,kNN,0.5127710021636394,0.253744893327281
goemotions,llama,64,4,2,LPE -var,0.45006232848146616,0.253744893327281
goemotions,llama,64,2,0,GPP neg-latent-var,0.4538239538239538,0.24162257495590828
goemotions,llama,64,2,0,GPP -MI,0.432679974346641,0.24162257495590828
goemotions,llama,64,2,0,Maha,0.5194638180749291,0.24162257495590828
goemotions,llama,64,2,0,MSP,0.47069237347015125,0.24162257495590828
goemotions,llama,64,2,0,kNN,0.4725595906151462,0.24162257495590828
goemotions,llama,64,2,0,LPE -var,0.4814146758591203,0.24162257495590828
goemotions,llama,64,2,1,GPP neg-latent-var,0.4569671583560473,0.2623456790123457
goemotions,llama,64,2,1,GPP -MI,0.4180662444551333,0.2623456790123457
goemotions,llama,64,2,1,Maha,0.5044125113569558,0.2623456790123457
goemotions,llama,64,2,1,MSP,0.526491769547325,0.2623456790123457
goemotions,llama,64,2,1,kNN,0.46288613649724764,0.2623456790123457
goemotions,llama,64,2,1,LPE -var,0.5369936133825022,0.2623456790123457
goemotions,llama,64,2,2,GPP neg-latent-var,0.4521170701726257,0.23941798941798942
goemotions,llama,64,2,2,GPP -MI,0.44145155256266366,0.23941798941798942
goemotions,llama,64,2,2,Maha,0.5120216717438939,0.23941798941798942
goemotions,llama,64,2,2,MSP,0.4895616215060659,0.23941798941798942
goemotions,llama,64,2,2,kNN,0.46229824702046923,0.23941798941798942
goemotions,llama,64,2,2,LPE -var,0.5233652664208219,0.23941798941798942
goemotions,llama,64,1,0,GPP neg-latent-var,0.4681248342198211,0.24494283201407213
goemotions,llama,64,1,0,GPP -MI,0.48453881699264284,0.24494283201407213
goemotions,llama,64,1,0,Maha,0.5585570493222208,0.24494283201407213
goemotions,llama,64,1,0,MSP,0.5012948304505032,0.24494283201407213
goemotions,llama,64,1,0,kNN,0.5482507573536598,0.24494283201407213
goemotions,llama,64,1,0,LPE -var,0.5095454481998017,0.24494283201407213
goemotions,llama,64,1,1,GPP neg-latent-var,0.46671483017129456,0.2484608619173263
goemotions,llama,64,1,1,GPP -MI,0.44911770043696164,0.2484608619173263
goemotions,llama,64,1,1,Maha,0.5331490555764962,0.2484608619173263
goemotions,llama,64,1,1,MSP,0.5111683488992196,0.2484608619173263
goemotions,llama,64,1,1,kNN,0.5368485711493627,0.2484608619173263
goemotions,llama,64,1,1,LPE -var,0.5086345297427092,0.2484608619173263
goemotions,llama,64,1,2,GPP neg-latent-var,0.4686867417738131,0.23482849604221637
goemotions,llama,64,1,2,GPP -MI,0.4767907749438092,0.23482849604221637
goemotions,llama,64,1,2,Maha,0.5937722494450727,0.23482849604221637
goemotions,llama,64,1,2,MSP,0.47884644916307184,0.23482849604221637
goemotions,llama,64,1,2,kNN,0.5545469140455948,0.23482849604221637
goemotions,llama,64,1,2,LPE -var,0.5133671175887535,0.23482849604221637
goemotions,llama,64,10,0,GPP neg-latent-var,0.5314116437199736,0.24978127734033245
goemotions,llama,64,10,0,GPP -MI,0.5418681217479394,0.24978127734033245
goemotions,llama,64,10,0,Maha,0.5330002609322957,0.24978127734033245
goemotions,llama,64,10,0,MSP,0.5102531043268714,0.24978127734033245
goemotions,llama,64,10,0,kNN,0.4802689137542018,0.24978127734033245
goemotions,llama,64,10,0,LPE -var,0.5268069561480253,0.24978127734033245
goemotions,llama,64,10,1,GPP neg-latent-var,0.5316860063544688,0.2274715660542432
goemotions,llama,64,10,1,GPP -MI,0.5106675262083468,0.2274715660542432
goemotions,llama,64,10,1,Maha,0.5272367269880739,0.2274715660542432
goemotions,llama,64,10,1,MSP,0.4780740126782398,0.2274715660542432
goemotions,llama,64,10,1,kNN,0.47856901659222423,0.2274715660542432
goemotions,llama,64,10,1,LPE -var,0.513115685100766,0.2274715660542432
goemotions,llama,64,10,2,GPP neg-latent-var,0.5281461527835336,0.25021872265966755
goemotions,llama,64,10,2,GPP -MI,0.5336218937545087,0.25021872265966755
goemotions,llama,64,10,2,Maha,0.5132576629675676,0.25021872265966755
goemotions,llama,64,10,2,MSP,0.5021488542002425,0.25021872265966755
goemotions,llama,64,10,2,kNN,0.4647050697610168,0.25021872265966755
goemotions,llama,64,10,2,LPE -var,0.553947752145017,0.25021872265966755
goemotions,llama,64,7,0,GPP neg-latent-var,0.5344075837471629,0.23716275021758051
goemotions,llama,64,7,0,GPP -MI,0.526084062867967,0.23716275021758051
goemotions,llama,64,7,0,Maha,0.4797948770456834,0.23716275021758051
goemotions,llama,64,7,0,MSP,0.48329749654430965,0.23716275021758051
goemotions,llama,64,7,0,kNN,0.4866422635198553,0.23716275021758051
goemotions,llama,64,7,0,LPE -var,0.5183492892370177,0.23716275021758051
goemotions,llama,64,7,1,GPP neg-latent-var,0.5382515059983959,0.25326370757180156
goemotions,llama,64,7,1,GPP -MI,0.5345014420041297,0.25326370757180156
goemotions,llama,64,7,1,Maha,0.535482687417874,0.25326370757180156
goemotions,llama,64,7,1,MSP,0.4562535196846363,0.25326370757180156
goemotions,llama,64,7,1,kNN,0.4789160224577211,0.25326370757180156
goemotions,llama,64,7,1,LPE -var,0.47253792726838345,0.25326370757180156
goemotions,llama,64,7,2,GPP neg-latent-var,0.5370868103551255,0.2175805047867711
goemotions,llama,64,7,2,GPP -MI,0.5446082697656957,0.2175805047867711
goemotions,llama,64,7,2,Maha,0.5037329988566358,0.2175805047867711
goemotions,llama,64,7,2,MSP,0.49785405894298534,0.2175805047867711
goemotions,llama,64,7,2,kNN,0.47491424768340756,0.2175805047867711
goemotions,llama,64,7,2,LPE -var,0.5087842795952149,0.2175805047867711
goemotions,llama,80,27,0,GPP neg-latent-var,0.49182070859286053,0.1840717299578059
goemotions,llama,80,27,0,GPP -MI,0.5165050900810395,0.1840717299578059
goemotions,llama,80,27,0,Maha,0.5569128407340432,0.1840717299578059
goemotions,llama,80,27,0,MSP,0.48966600529100524,0.1840717299578059
goemotions,llama,80,27,0,kNN,0.5611050415243453,0.1840717299578059
goemotions,llama,80,27,0,LPE -var,0.5449976140245127,0.1840717299578059
goemotions,llama,80,27,1,GPP neg-latent-var,0.4947613187328378,0.18881856540084388
goemotions,llama,80,27,1,GPP -MI,0.5268076903757284,0.18881856540084388
goemotions,llama,80,27,1,Maha,0.5675293851717902,0.18881856540084388
goemotions,llama,80,27,1,MSP,0.5163209095171121,0.18881856540084388
goemotions,llama,80,27,1,kNN,0.5621410571964369,0.18881856540084388
goemotions,llama,80,27,1,LPE -var,0.5762109872078227,0.18881856540084388
goemotions,llama,80,27,2,GPP neg-latent-var,0.48538485366017003,0.21044303797468356
goemotions,llama,80,27,2,GPP -MI,0.5127696780188868,0.21044303797468356
