dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,gemma,37,GPP-cosine,2,1024,3.1315313282913104,0.5630125418199924,0.7069138126155424,1.2742173562521333,0.20958333333333334,0.20958333333333334,2.530397415161133,0.018237199634313583,-0.035167868531277666,0.12380955427990636,-0.035167868531277666,0.12380955427990636,-0.02555075473727985,0.09249461400266912,-0.03125083840137186,0.1033236532943151,-0.010442481058988064,0.05430374722647683,-0.043390542290728064,0.13727910030461968,-1.0
goemotions,gemma,37,GPP-rbf,2,1024,3.2224416643847174,0.6428545841125844,0.7970479495323647,1.7684786197099585,0.11625,0.11625,2.425713539123535,0.619272768497467,0.07896052265605066,0.17303521935139093,0.07896052265605064,0.17303521935139093,0.080881953857721,0.14652848675905603,0.08441166600733502,0.16055638251814824,0.0779212261922464,0.11226130751603959,0.01930409838540632,0.15443939019932165,0.7999999999999999
goemotions,gemma,37,GPP-laplace,2,1024,3.0791680052648847,0.6214814331042815,0.7842012884551272,1.8741950198959747,0.21375,0.21375,2.456200361251831,0.6956363320350647,-0.04124876086529898,0.16341116087005253,-0.04124876086529898,0.16341116087005253,-0.019979399963435392,0.1399094426158849,-0.026931752688072425,0.15319922250515797,0.006653930763784649,0.11044172822206624,-0.05568274433275108,0.15455153762312568,-0.7999999999999999
goemotions,gemma,37,LPE,2,1024,3.949175649439612,0.5766736751718088,0.7027631113848744,0.8687924782167793,0.19125,0.19125,1.6023458242416382,0.4806351363658905,-0.15365904577382844,0.17153926485544335,-0.15365904577382844,0.17153926485544335,-0.12439188794462336,0.13566674078145402,-0.1372302552661992,0.15359129577082026,-0.0866041652194145,0.09362557740065401,-0.112091035431426,0.15730115095438105,-1.0
goemotions,gemma,37,LP-temp,2,1024,3.112410852553311,0.6237567868629125,0.78527190507528,1.811471774574083,0.18291666666666667,0.18291666666666667,3.089243094929908,,-0.13374759505881273,,-0.13374759505881273,,-0.10192523303600255,,-0.11781163986612157,,-0.06432472306452369,,-0.11842873386228073,,-1.0
goemotions,gemma,37,GPP-cosine,4,1024,3.128167144607329,0.5682085760743733,0.711840412050492,1.3084295768794865,0.205,0.205,2.5659773349761963,0.018895702436566353,-0.023520041996962095,0.11598263869270753,-0.023520041996962105,0.11598263869270753,-0.025362389555246532,0.08287818251042389,-0.02074432668219948,0.09578425271987781,-0.015922881941085737,0.04659571409946334,-0.018502214027058452,0.13641737197406412,-0.7999999999999999
goemotions,gemma,37,GPP-rbf,4,1024,3.2045434522745375,0.636838176328869,0.7918710864062936,1.7382499582693598,0.11791666666666667,0.11791666666666667,2.4011855125427246,0.6142779588699341,0.0850478074645988,0.1744999860674496,0.0850478074645988,0.1744999860674496,0.08082143704767594,0.14769245432355702,0.09056406046825509,0.16222166990498044,0.0763266112110648,0.11309263466909045,-0.004579570230706329,0.1566146059043153,1.0
goemotions,gemma,37,GPP-laplace,4,1024,3.0574201715933382,0.6147568978012108,0.7778504360785398,1.8515647416115295,0.21166666666666667,0.21166666666666667,2.437389373779297,0.6919467449188232,-0.011509416642941347,0.16728087075695003,-0.011509416642941344,0.16728087075695003,-0.002928994357766698,0.1424420766511208,0.0026828352987092637,0.15727062435554012,0.012757456937132552,0.11170396966236462,-0.04999525745495051,0.15761847430491213,-0.39999999999999997
goemotions,gemma,37,LPE,4,1024,3.929022596130963,0.5721402260134393,0.6984271893278967,0.8342414487323977,0.1975,0.1975,1.5343607664108276,0.5132007598876953,-0.14784040799809817,0.16833514697459065,-0.14784040799809817,0.16833514697459065,-0.11913873355706155,0.1301093958573121,-0.1316769598909784,0.1478951126298223,-0.08445525662348519,0.08547014680918213,-0.11313684617329994,0.15827275947368305,-1.0
goemotions,gemma,37,LP-temp,4,1024,3.0983095743824203,0.6295571787208893,0.7948200982415321,1.8752311693332828,0.18458333333333332,0.18458333333333332,3.1530024896891073,,-0.13190436807297892,,-0.13190436807297892,,-0.10546247075121526,,-0.11674610983610977,,-0.07277879140255145,,-0.11677430355796418,,-1.0
