dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,gemma,25,GPP-laplace,2,1024,3.0662290600173927,0.630634790462582,0.7989441294531571,1.9817742027246619,0.21125,0.21125,2.3651697635650635,0.8943760395050049,0.017039513842003633,0.03631682079486186,0.017039513842003647,0.03631682079486186,0.0026925968356549257,0.036837701888375526,0.02184016775336719,0.05035942443886991,0.008436090260485987,0.054822247281900424,-0.04206999898342717,-0.020258877541434073,-0.7999999999999999
goemotions,gemma,25,LPE,2,1024,3.6825741037906883,0.5244862106869199,0.6628874945972075,0.5239597090234853,0.245,0.245,0.9251691699028015,0.5959023833274841,0.15719224922404185,0.11036724646267519,0.15719224922404185,0.1103672464626752,0.13270189138046556,0.09885212731128132,0.14067960302818974,0.10838674481363698,0.1003221224258035,0.08204289030618753,0.13870121518486656,0.07463024028421283,1.0
goemotions,gemma,25,LP-temp,2,1024,3.124469051807102,0.5560001671489704,0.7050310492883344,1.1659253138839498,0.22208333333333333,0.22208333333333333,2.4040013062347243,,0.14016609407489336,,0.1401660940748934,,0.13086028229320412,,0.13086146519863245,,0.10379113784644911,,0.136260942509139,,1.0
goemotions,gemma,25,GPP-cosine,4,1024,3.249873436357912,0.6501949543911106,0.8089879274369998,1.8672754991958478,0.14708333333333334,0.14708333333333334,3.1121954917907715,0.014773132279515266,0.02142553897468964,-0.006642544024288755,0.021425538974689635,-0.006642544024288773,0.02514740841712753,-0.00626415472606013,0.01701208424840429,-0.008570728670441587,0.025574181328575578,-0.015058611882279744,-0.0619286793038114,0.054676960532081195,0.19999999999999998
goemotions,gemma,25,GPP-rbf,4,1024,2.861690013045331,0.5368460626840391,0.6960295065559815,1.5255093923314555,0.2675,0.2675,2.4447131156921387,0.35779961943626404,0.1742660450748169,0.030322007570569316,0.1742660450748169,0.030322007570569305,0.13990164251901088,0.012054163562771099,0.15542571605479916,0.02742245699553371,0.09345827979963511,0.0008341784438349459,0.16658612841214,0.011460732996654975,1.0
goemotions,gemma,25,GPP-laplace,4,1024,3.062162329706968,0.6293929051960518,0.7975843949478197,1.9809574850344343,0.21125,0.21125,2.3647329807281494,0.8939955830574036,0.03828326313564969,0.038474790095433184,0.03828326313564969,0.03847479009543317,0.022732805112706277,0.040021322077314875,0.04361152802082538,0.05551084647299416,0.023940601782844857,0.05858121803094746,-0.004193736534787606,-0.0015005208563800235,0.7999999999999999
goemotions,gemma,25,LPE,4,1024,3.626878730932678,0.5173239097215974,0.6553308138817143,0.5505694504749198,0.25583333333333336,0.25583333333333336,0.9683801531791687,0.588439404964447,0.14991627641612562,0.11716506283082531,0.14991627641612562,0.11716506283082531,0.11906640017617766,0.10492348173281213,0.12700177569497914,0.10863466977140986,0.08155234723363808,0.07903957714822615,0.14560916215185937,0.11089661555765433,1.0
goemotions,gemma,25,LP-temp,4,1024,3.1346865158064783,0.5541108537029502,0.7027859712873191,1.155123490944182,0.235,0.235,2.3937850535486365,,0.11087399176294853,,0.11087399176294853,,0.09426503850204274,,0.09947312715187175,,0.06508463773943277,,0.10782103596940049,,1.0
goemotions,gemma,37,GPP-cosine,2,1024,3.213325213558951,0.6129045578510401,0.7681458438035267,1.6996632328144368,0.19708333333333333,0.19708333333333333,2.911144256591797,0.028960807248950005,-0.010379029024709057,0.01770707241713406,-0.010379029024709052,0.017707072417134054,-0.0075066928486628975,0.011029277050082201,-0.01165148820745418,0.015043837024521394,-0.0035696957100141685,-0.005576620312048928,-0.06394070168875739,0.08292680853002568,-0.7999999999999999
goemotions,gemma,37,GPP-rbf,2,1024,2.870953238101988,0.5362457004246537,0.694319764772857,1.4881678113176853,0.27166666666666667,0.27166666666666667,2.4170138835906982,0.34635698795318604,0.1867193008580259,0.12084406242760856,0.18671930085802596,0.12084406242760856,0.16094454875801156,0.09666651146498065,0.17963844759804692,0.11125074402283655,0.12888666425920237,0.06564603771640763,0.1486782161184932,0.09310903838746282,1.0
