dataset,model,layer,heldout,seed,method,auroc,id_acc
goemotions,qwen,19,4,2,Maha,0.5224739683541824,0.1929187471629596
goemotions,qwen,19,4,2,MSP,0.45713159950321547,0.1929187471629596
goemotions,qwen,19,4,2,kNN,0.5171627983068773,0.1929187471629596
goemotions,qwen,19,4,2,LPE -var,0.47947998921636625,0.1929187471629596
goemotions,qwen,19,2,0,GPP neg-latent-var,0.4628878066378066,0.16710758377425045
goemotions,qwen,19,2,0,GPP -MI,0.46314333814333813,0.16710758377425045
goemotions,qwen,19,2,0,Maha,0.534538506760729,0.16710758377425045
goemotions,qwen,19,2,0,MSP,0.45996005023782804,0.16710758377425045
goemotions,qwen,19,2,0,kNN,0.50476658115547,0.16710758377425045
goemotions,qwen,19,2,0,LPE -var,0.5221494040938486,0.16710758377425045
goemotions,qwen,19,2,1,GPP neg-latent-var,0.46502391641280527,0.17901234567901234
goemotions,qwen,19,2,1,GPP -MI,0.4649571107904441,0.17901234567901234
goemotions,qwen,19,2,1,Maha,0.5184383517716851,0.17901234567901234
goemotions,qwen,19,2,1,MSP,0.4543684196461974,0.17901234567901234
goemotions,qwen,19,2,1,kNN,0.49913486719042277,0.17901234567901234
goemotions,qwen,19,2,1,LPE -var,0.5048901715568382,0.17901234567901234
goemotions,qwen,19,2,2,GPP neg-latent-var,0.4630331088664422,0.17063492063492064
goemotions,qwen,19,2,2,GPP -MI,0.46210117043450377,0.17063492063492064
goemotions,qwen,19,2,2,Maha,0.5074688685799797,0.17063492063492064
goemotions,qwen,19,2,2,MSP,0.4693796429907541,0.17063492063492064
goemotions,qwen,19,2,2,kNN,0.5037511356955802,0.17063492063492064
goemotions,qwen,19,2,2,LPE -var,0.4831115386670942,0.17063492063492064
goemotions,qwen,19,1,0,GPP neg-latent-var,0.44896413563959736,0.1961301671064204
goemotions,qwen,19,1,0,GPP -MI,0.4496883332635311,0.1961301671064204
goemotions,qwen,19,1,0,Maha,0.47880805796373077,0.1961301671064204
goemotions,qwen,19,1,0,MSP,0.5202914939062697,0.1961301671064204
goemotions,qwen,19,1,0,kNN,0.44950859264843435,0.1961301671064204
goemotions,qwen,19,1,0,LPE -var,0.48341849199368986,0.1961301671064204
goemotions,qwen,19,1,1,GPP neg-latent-var,0.4476204436626601,0.15875109938434476
goemotions,qwen,19,1,1,GPP -MI,0.4480741578366908,0.15875109938434476
goemotions,qwen,19,1,1,Maha,0.4713462048554397,0.15875109938434476
goemotions,qwen,19,1,1,MSP,0.4852822102162472,0.15875109938434476
goemotions,qwen,19,1,1,kNN,0.43675224414010694,0.15875109938434476
goemotions,qwen,19,1,1,LPE -var,0.49085940444779497,0.15875109938434476
goemotions,qwen,19,1,2,GPP neg-latent-var,0.44735868548533464,0.17634124890061564
goemotions,qwen,19,1,2,GPP -MI,0.45180159428180533,0.17634124890061564
goemotions,qwen,19,1,2,Maha,0.4759845597576468,0.17634124890061564
goemotions,qwen,19,1,2,MSP,0.4887758093562843,0.17634124890061564
goemotions,qwen,19,1,2,kNN,0.4494213399226592,0.17634124890061564
goemotions,qwen,19,1,2,LPE -var,0.4735763845262526,0.17634124890061564
goemotions,qwen,19,10,0,GPP neg-latent-var,0.5125055639974827,0.21478565179352582
goemotions,qwen,19,10,0,GPP -MI,0.502881766972111,0.21478565179352582
goemotions,qwen,19,10,0,Maha,0.4415703519516201,0.21478565179352582
goemotions,qwen,19,10,0,MSP,0.4633236634894322,0.21478565179352582
goemotions,qwen,19,10,0,kNN,0.41026231370201527,0.21478565179352582
goemotions,qwen,19,10,0,LPE -var,0.4494290187410784,0.21478565179352582
goemotions,qwen,19,10,1,GPP neg-latent-var,0.5137142944851192,0.17672790901137359
goemotions,qwen,19,10,1,GPP -MI,0.50253065954475,0.17672790901137359
goemotions,qwen,19,10,1,Maha,0.4316242267962119,0.17672790901137359
goemotions,qwen,19,10,1,MSP,0.5101648478150758,0.17672790901137359
goemotions,qwen,19,10,1,kNN,0.4153620051879481,0.17672790901137359
goemotions,qwen,19,10,1,LPE -var,0.5034074688032417,0.17672790901137359
goemotions,qwen,19,10,2,GPP neg-latent-var,0.5114311368973615,0.18110236220472442
goemotions,qwen,19,10,2,GPP -MI,0.5034420039600314,0.18110236220472442
goemotions,qwen,19,10,2,Maha,0.4166781783855965,0.18110236220472442
goemotions,qwen,19,10,2,MSP,0.5039216589154426,0.18110236220472442
goemotions,qwen,19,10,2,kNN,0.40384261177879077,0.18110236220472442
goemotions,qwen,19,10,2,LPE -var,0.5165500145815106,0.18110236220472442
goemotions,qwen,19,7,0,GPP neg-latent-var,0.5446296011877335,0.1919060052219321
goemotions,qwen,19,7,0,GPP -MI,0.5514087271113841,0.1919060052219321
goemotions,qwen,19,7,0,Maha,0.49364750251710776,0.1919060052219321
goemotions,qwen,19,7,0,MSP,0.5475648048601512,0.1919060052219321
goemotions,qwen,19,7,0,kNN,0.5082680591818973,0.1919060052219321
goemotions,qwen,19,7,0,LPE -var,0.6009616205054694,0.1919060052219321
goemotions,qwen,19,7,1,GPP neg-latent-var,0.5479999658697248,0.18711923411662315
goemotions,qwen,19,7,1,GPP -MI,0.5513148688544173,0.18711923411662315
goemotions,qwen,19,7,1,Maha,0.5160988242120172,0.18711923411662315
goemotions,qwen,19,7,1,MSP,0.48790934998890767,0.18711923411662315
goemotions,qwen,19,7,1,kNN,0.49755115275004697,0.18711923411662315
goemotions,qwen,19,7,1,LPE -var,0.5324066963600061,0.18711923411662315
goemotions,qwen,19,7,2,GPP neg-latent-var,0.5452823427020939,0.1483899042645779
goemotions,qwen,19,7,2,GPP -MI,0.549002542705507,0.1483899042645779
goemotions,qwen,19,7,2,Maha,0.5172997832727521,0.1483899042645779
goemotions,qwen,19,7,2,MSP,0.4277206095667162,0.1483899042645779
goemotions,qwen,19,7,2,kNN,0.5027176231676309,0.1483899042645779
goemotions,qwen,19,7,2,LPE -var,0.4485315449069097,0.1483899042645779
goemotions,qwen,29,27,0,GPP neg-latent-var,0.49342705612484095,0.19145569620253164
goemotions,qwen,29,27,0,GPP -MI,0.4945745219677181,0.19145569620253164
goemotions,qwen,29,27,0,Maha,0.5628055722992432,0.19145569620253164
goemotions,qwen,29,27,0,MSP,0.5096171555823454,0.19145569620253164
goemotions,qwen,29,27,0,kNN,0.556233674904561,0.19145569620253164
goemotions,qwen,29,27,0,LPE -var,0.568445055589043,0.19145569620253164
goemotions,qwen,29,27,1,GPP neg-latent-var,0.4939795978166231,0.18618143459915612
goemotions,qwen,29,27,1,GPP -MI,0.4977029753532918,0.18618143459915612
goemotions,qwen,29,27,1,Maha,0.5617015353961555,0.18618143459915612
goemotions,qwen,29,27,1,MSP,0.5002051101734646,0.18618143459915612
goemotions,qwen,29,27,1,kNN,0.5607764466546112,0.18618143459915612
goemotions,qwen,29,27,1,LPE -var,0.5650774814145068,0.18618143459915612
goemotions,qwen,29,27,2,GPP neg-latent-var,0.49264533520862636,0.19778481012658228
goemotions,qwen,29,27,2,GPP -MI,0.49351757668608937,0.19778481012658228
goemotions,qwen,29,27,2,Maha,0.5670071914138369,0.19778481012658228
goemotions,qwen,29,27,2,MSP,0.49654766090683816,0.19778481012658228
goemotions,qwen,29,27,2,kNN,0.5594066037104012,0.19778481012658228
goemotions,qwen,29,27,2,LPE -var,0.5752900843881856,0.19778481012658228
goemotions,qwen,29,3,0,GPP neg-latent-var,0.5266086590164168,0.23105706267539758
goemotions,qwen,29,3,0,GPP -MI,0.5325409350252429,0.23105706267539758
goemotions,qwen,29,3,0,Maha,0.47723491313134203,0.23105706267539758
goemotions,qwen,29,3,0,MSP,0.50243503595427,0.23105706267539758
goemotions,qwen,29,3,0,kNN,0.47342704532308855,0.23105706267539758
goemotions,qwen,29,3,0,LPE -var,0.4690104185262676,0.23105706267539758
goemotions,qwen,29,3,1,GPP neg-latent-var,0.5256330379394312,0.2137511693171188
goemotions,qwen,29,3,1,GPP -MI,0.5304602646405644,0.2137511693171188
goemotions,qwen,29,3,1,Maha,0.4813194895707624,0.2137511693171188
goemotions,qwen,29,3,1,MSP,0.5024403916051957,0.2137511693171188
goemotions,qwen,29,3,1,kNN,0.4748802119409593,0.2137511693171188
goemotions,qwen,29,3,1,LPE -var,0.4948264412056642,0.2137511693171188
goemotions,qwen,29,3,2,GPP neg-latent-var,0.5265104720827769,0.2245088868101029
goemotions,qwen,29,3,2,GPP -MI,0.5279154378423154,0.2245088868101029
goemotions,qwen,29,3,2,Maha,0.46612550789422946,0.2245088868101029
goemotions,qwen,29,3,2,MSP,0.5512018080677525,0.2245088868101029
goemotions,qwen,29,3,2,kNN,0.47473203893201177,0.2245088868101029
goemotions,qwen,29,3,2,LPE -var,0.49445333085783244,0.2245088868101029
goemotions,qwen,29,0,0,GPP neg-latent-var,0.4640820756509339,0.22044728434504793
goemotions,qwen,29,0,0,GPP -MI,0.46825639468989055,0.22044728434504793
goemotions,qwen,29,0,0,Maha,0.5140406927862788,0.22044728434504793
goemotions,qwen,29,0,0,MSP,0.5509227614490773,0.22044728434504793
goemotions,qwen,29,0,0,kNN,0.5030321956503224,0.22044728434504793
goemotions,qwen,29,0,0,LPE -var,0.44207818413300165,0.22044728434504793
goemotions,qwen,29,0,1,GPP neg-latent-var,0.4636780740698683,0.19078046554084893
goemotions,qwen,29,0,1,GPP -MI,0.4619135698671599,0.19078046554084893
goemotions,qwen,29,0,1,Maha,0.5267394451857207,0.19078046554084893
goemotions,qwen,29,0,1,MSP,0.556026284124485,0.19078046554084893
goemotions,qwen,29,0,1,kNN,0.506301332768459,0.19078046554084893
goemotions,qwen,29,0,1,LPE -var,0.4914078690772823,0.19078046554084893
goemotions,qwen,29,0,2,GPP neg-latent-var,0.46431574143025295,0.20492925604746692
goemotions,qwen,29,0,2,GPP -MI,0.4644009093311262,0.20492925604746692
goemotions,qwen,29,0,2,Maha,0.515595552925299,0.20492925604746692
goemotions,qwen,29,0,2,MSP,0.5256693869439791,0.20492925604746692
goemotions,qwen,29,0,2,kNN,0.5018267422841157,0.20492925604746692
goemotions,qwen,29,0,2,LPE -var,0.47768710186736085,0.20492925604746692
goemotions,qwen,29,4,0,GPP neg-latent-var,0.5043722104836276,0.22106218792555607
goemotions,qwen,29,4,0,GPP -MI,0.5022477424647055,0.22106218792555607
goemotions,qwen,29,4,0,Maha,0.5224301886444649,0.22106218792555607
goemotions,qwen,29,4,0,MSP,0.4755559447085308,0.22106218792555607
goemotions,qwen,29,4,0,kNN,0.5215200315213909,0.22106218792555607
goemotions,qwen,29,4,0,LPE -var,0.5602374242783836,0.22106218792555607
goemotions,qwen,29,4,1,GPP neg-latent-var,0.5046717558659051,0.21788470267816615
goemotions,qwen,29,4,1,GPP -MI,0.5058699373950151,0.21788470267816615
goemotions,qwen,29,4,1,Maha,0.5358406049895044,0.21788470267816615
goemotions,qwen,29,4,1,MSP,0.482353320690982,0.21788470267816615
goemotions,qwen,29,4,1,kNN,0.5242735448430957,0.21788470267816615
goemotions,qwen,29,4,1,LPE -var,0.5219716537900555,0.21788470267816615
goemotions,qwen,29,4,2,GPP neg-latent-var,0.5048192243617955,0.2078983204720835
goemotions,qwen,29,4,2,GPP -MI,0.5054275319073438,0.2078983204720835
goemotions,qwen,29,4,2,Maha,0.5237320589597481,0.2078983204720835
goemotions,qwen,29,4,2,MSP,0.4587445361770175,0.2078983204720835
goemotions,qwen,29,4,2,kNN,0.5242528070858612,0.2078983204720835
goemotions,qwen,29,4,2,LPE -var,0.4939249892278872,0.2078983204720835
goemotions,qwen,29,2,0,GPP neg-latent-var,0.4626356154133932,0.19268077601410935
goemotions,qwen,29,2,0,GPP -MI,0.4564310432365988,0.19268077601410935
goemotions,qwen,29,2,0,Maha,0.5284658756880979,0.19268077601410935
goemotions,qwen,29,2,0,MSP,0.46356087328309553,0.19268077601410935
goemotions,qwen,29,2,0,kNN,0.5130504783282561,0.19268077601410935
goemotions,qwen,29,2,0,LPE -var,0.5333593875260543,0.19268077601410935
goemotions,qwen,29,2,1,GPP neg-latent-var,0.4639049222382556,0.20105820105820105
goemotions,qwen,29,2,1,GPP -MI,0.4597128694350917,0.20105820105820105
goemotions,qwen,29,2,1,Maha,0.5152183207738763,0.20105820105820105
goemotions,qwen,29,2,1,MSP,0.43470084442306667,0.20105820105820105
goemotions,qwen,29,2,1,kNN,0.5045795254128588,0.20105820105820105
goemotions,qwen,29,2,1,LPE -var,0.49968935385602054,0.20105820105820105
goemotions,qwen,29,2,2,GPP neg-latent-var,0.461947517503073,0.20238095238095238
goemotions,qwen,29,2,2,GPP -MI,0.46219135802469136,0.20238095238095238
goemotions,qwen,29,2,2,Maha,0.5134112286890065,0.20238095238095238
goemotions,qwen,29,2,2,MSP,0.48594409705520814,0.20238095238095238
goemotions,qwen,29,2,2,kNN,0.5069945486612153,0.20238095238095238
goemotions,qwen,29,2,2,LPE -var,0.5273702634813746,0.20238095238095238
goemotions,qwen,29,1,0,GPP neg-latent-var,0.44837081710432636,0.20668425681618294
goemotions,qwen,29,1,0,GPP -MI,0.4482469182337256,0.20668425681618294
goemotions,qwen,29,1,0,Maha,0.47115773896776536,0.20668425681618294
goemotions,qwen,29,1,0,MSP,0.5015251776465497,0.20668425681618294
goemotions,qwen,29,1,0,kNN,0.4335971855760774,0.20668425681618294
goemotions,qwen,29,1,0,LPE -var,0.44802180620122567,0.20668425681618294
goemotions,qwen,29,1,1,GPP neg-latent-var,0.44690846142033475,0.16666666666666666
goemotions,qwen,29,1,1,GPP -MI,0.44780367438678786,0.16666666666666666
goemotions,qwen,29,1,1,Maha,0.4580174784660273,0.16666666666666666
goemotions,qwen,29,1,1,MSP,0.505130460275579,0.16666666666666666
goemotions,qwen,29,1,1,kNN,0.425971297343329,0.16666666666666666
goemotions,qwen,29,1,1,LPE -var,0.47843461629741313,0.16666666666666666
goemotions,qwen,29,1,2,GPP neg-latent-var,0.4466781142242883,0.2009674582233949
goemotions,qwen,29,1,2,GPP -MI,0.45162010861219304,0.2009674582233949
goemotions,qwen,29,1,2,Maha,0.46209392581424247,0.2009674582233949
goemotions,qwen,29,1,2,MSP,0.5464952325110637,0.2009674582233949
goemotions,qwen,29,1,2,kNN,0.4315066102665047,0.2009674582233949
goemotions,qwen,29,1,2,LPE -var,0.5019090896399603,0.2009674582233949
goemotions,qwen,29,10,0,GPP neg-latent-var,0.5168262958358275,0.21828521434820647
goemotions,qwen,29,10,0,GPP -MI,0.5037106107350616,0.21828521434820647
goemotions,qwen,29,10,0,Maha,0.44242989363171714,0.21828521434820647
goemotions,qwen,29,10,0,MSP,0.4776442418381913,0.21828521434820647
goemotions,qwen,29,10,0,kNN,0.4138347838099185,0.21828521434820647
goemotions,qwen,29,10,0,LPE -var,0.47097128209850964,0.21828521434820647
goemotions,qwen,29,10,1,GPP neg-latent-var,0.51689920338905,0.2020997375328084
goemotions,qwen,29,10,1,GPP -MI,0.5063985971051863,0.2020997375328084
goemotions,qwen,29,10,1,Maha,0.4408144157418919,0.2020997375328084
goemotions,qwen,29,10,1,MSP,0.4748200334607297,0.2020997375328084
goemotions,qwen,29,10,1,kNN,0.4176451627757057,0.2020997375328084
goemotions,qwen,29,10,1,LPE -var,0.4569807063590735,0.2020997375328084
goemotions,qwen,29,10,2,GPP neg-latent-var,0.5145393010084266,0.21434820647419073
goemotions,qwen,29,10,2,GPP -MI,0.5109898543383832,0.21434820647419073
goemotions,qwen,29,10,2,Maha,0.4232743933324124,0.21434820647419073
goemotions,qwen,29,10,2,MSP,0.5168531565133305,0.21434820647419073
goemotions,qwen,29,10,2,kNN,0.4132361744255652,0.21434820647419073
goemotions,qwen,29,10,2,LPE -var,0.5162315236911176,0.21434820647419073
goemotions,qwen,29,7,0,GPP neg-latent-var,0.5490110752743221,0.22236727589208008
goemotions,qwen,29,7,0,GPP -MI,0.5552419836515982,0.22236727589208008
goemotions,qwen,29,7,0,Maha,0.5150343862523251,0.22236727589208008
goemotions,qwen,29,7,0,MSP,0.4376525196675711,0.22236727589208008
goemotions,qwen,29,7,0,kNN,0.5224577211215209,0.22236727589208008
goemotions,qwen,29,7,0,LPE -var,0.5515068516527586,0.22236727589208008
goemotions,qwen,29,7,1,GPP neg-latent-var,0.5505810679363129,0.19930374238468232
goemotions,qwen,29,7,1,GPP -MI,0.5564258775747026,0.19930374238468232
goemotions,qwen,29,7,1,Maha,0.533750575948395,0.19930374238468232
goemotions,qwen,29,7,1,MSP,0.4700378846055393,0.19930374238468232
goemotions,qwen,29,7,1,kNN,0.5273852796122801,0.19930374238468232
goemotions,qwen,29,7,1,LPE -var,0.5277607126401475,0.19930374238468232
goemotions,qwen,29,7,2,GPP neg-latent-var,0.5503720200003414,0.1671018276762402
goemotions,qwen,29,7,2,GPP -MI,0.554853751770508,0.1671018276762402
goemotions,qwen,29,7,2,Maha,0.538106452328538,0.1671018276762402
goemotions,qwen,29,7,2,MSP,0.42586477584941723,0.1671018276762402
goemotions,qwen,29,7,2,kNN,0.5278908343145787,0.1671018276762402
goemotions,qwen,29,7,2,LPE -var,0.4966936295841226,0.1671018276762402
goemotions,qwen,38,27,0,GPP neg-latent-var,0.4937064664121626,0.20780590717299577
goemotions,qwen,38,27,0,GPP -MI,0.4981456365950037,0.20780590717299577
goemotions,qwen,38,27,0,Maha,0.562245705244123,0.20780590717299577
goemotions,qwen,38,27,0,MSP,0.4870801520326836,0.20780590717299577
goemotions,qwen,38,27,0,kNN,0.559715315451075,0.20780590717299577
goemotions,qwen,38,27,0,LPE -var,0.547444285379412,0.20780590717299577
goemotions,qwen,38,27,1,GPP neg-latent-var,0.49395657524613223,0.20464135021097046
goemotions,qwen,38,27,1,GPP -MI,0.5009423556694126,0.20464135021097046
goemotions,qwen,38,27,1,Maha,0.5611102739267296,0.20464135021097046
goemotions,qwen,38,27,1,MSP,0.4953933929408613,0.20464135021097046
goemotions,qwen,38,27,1,kNN,0.5628526639207019,0.20464135021097046
goemotions,qwen,38,27,1,LPE -var,0.5637767061817694,0.20464135021097046
goemotions,qwen,38,27,2,GPP neg-latent-var,0.4922110458107294,0.22257383966244726
goemotions,qwen,38,27,2,GPP -MI,0.4962703435804702,0.22257383966244726
goemotions,qwen,38,27,2,Maha,0.5717194930011386,0.22257383966244726
goemotions,qwen,38,27,2,MSP,0.5137392421806979,0.22257383966244726
goemotions,qwen,38,27,2,kNN,0.562380701225638,0.22257383966244726
goemotions,qwen,38,27,2,LPE -var,0.5761147110039515,0.22257383966244726
goemotions,qwen,38,3,0,GPP neg-latent-var,0.525062661115832,0.24087932647333957
goemotions,qwen,38,3,0,GPP -MI,0.5321106977342026,0.24087932647333957
goemotions,qwen,38,3,0,Maha,0.463449467648298,0.24087932647333957
goemotions,qwen,38,3,0,MSP,0.5373485243396483,0.24087932647333957
goemotions,qwen,38,3,0,kNN,0.461217946429209,0.24087932647333957
goemotions,qwen,38,3,0,LPE -var,0.47234698905304956,0.24087932647333957
goemotions,qwen,38,3,1,GPP neg-latent-var,0.5244860360328194,0.2333956969130028
goemotions,qwen,38,3,1,GPP -MI,0.5304584794235891,0.2333956969130028
goemotions,qwen,38,3,1,Maha,0.4665057591099623,0.2333956969130028
goemotions,qwen,38,3,1,MSP,0.5049486214554517,0.2333956969130028
goemotions,qwen,38,3,1,kNN,0.4607163004591578,0.2333956969130028
goemotions,qwen,38,3,1,LPE -var,0.4654257028399232,0.2333956969130028
goemotions,qwen,38,3,2,GPP neg-latent-var,0.5256321453309435,0.23573433115060805
goemotions,qwen,38,3,2,GPP -MI,0.5324614928698435,0.23573433115060805
goemotions,qwen,38,3,2,Maha,0.45907747127585885,0.23573433115060805
goemotions,qwen,38,3,2,MSP,0.5347635301594555,0.23573433115060805
goemotions,qwen,38,3,2,kNN,0.461935603653268,0.23573433115060805
goemotions,qwen,38,3,2,LPE -var,0.48758560115396427,0.23573433115060805
goemotions,qwen,38,0,0,GPP neg-latent-var,0.4651499501003452,0.21633957097215883
goemotions,qwen,38,0,0,GPP -MI,0.47200705801681075,0.21633957097215883
goemotions,qwen,38,0,0,Maha,0.516988812431893,0.21633957097215883
goemotions,qwen,38,0,0,MSP,0.5530323048399389,0.21633957097215883
goemotions,qwen,38,0,0,kNN,0.5060327263118587,0.21633957097215883
goemotions,qwen,38,0,0,LPE -var,0.44647634188579205,0.21633957097215883
goemotions,qwen,38,0,1,GPP neg-latent-var,0.46451446653229067,0.19990871748060246
goemotions,qwen,38,0,1,GPP -MI,0.4694607561599322,0.19990871748060246
goemotions,qwen,38,0,1,Maha,0.5158750783435498,0.19990871748060246
goemotions,qwen,38,0,1,MSP,0.5701401339538216,0.19990871748060246
goemotions,qwen,38,0,1,kNN,0.5055610271685604,0.19990871748060246
goemotions,qwen,38,0,1,LPE -var,0.48629124364789406,0.19990871748060246
goemotions,qwen,38,0,2,GPP neg-latent-var,0.4650757011611224,0.2268370607028754
goemotions,qwen,38,0,2,GPP -MI,0.46987567670264824,0.2268370607028754
goemotions,qwen,38,0,2,Maha,0.5176505015079086,0.2268370607028754
goemotions,qwen,38,0,2,MSP,0.5561900685492411,0.2268370607028754
goemotions,qwen,38,0,2,kNN,0.5012327507703328,0.2268370607028754
goemotions,qwen,38,0,2,LPE -var,0.5165323998349054,0.2268370607028754
goemotions,qwen,38,4,0,GPP neg-latent-var,0.5055381332792616,0.24965955515206537
goemotions,qwen,38,4,0,GPP -MI,0.5104345481818747,0.24965955515206537
goemotions,qwen,38,4,0,Maha,0.5208587274851322,0.24965955515206537
goemotions,qwen,38,4,0,MSP,0.5081326571288345,0.24965955515206537
goemotions,qwen,38,4,0,kNN,0.5217228007032404,0.24965955515206537
goemotions,qwen,38,4,0,LPE -var,0.5839107262593003,0.24965955515206537
goemotions,qwen,38,4,1,GPP neg-latent-var,0.5058653290045185,0.23467998184294145
goemotions,qwen,38,4,1,GPP -MI,0.506811201153941,0.23467998184294145
goemotions,qwen,38,4,1,Maha,0.5365295593687426,0.23467998184294145
goemotions,qwen,38,4,1,MSP,0.4648759997327134,0.23467998184294145
goemotions,qwen,38,4,1,kNN,0.5241698560569228,0.23467998184294145
goemotions,qwen,38,4,1,LPE -var,0.5184738854031534,0.23467998184294145
goemotions,qwen,38,4,2,GPP neg-latent-var,0.5064621155738253,0.2115297321833863
goemotions,qwen,38,4,2,GPP -MI,0.5067639651513511,0.2115297321833863
goemotions,qwen,38,4,2,Maha,0.531189586880834,0.2115297321833863
goemotions,qwen,38,4,2,MSP,0.467348401234127,0.2115297321833863
goemotions,qwen,38,4,2,kNN,0.5248207912145644,0.2115297321833863
goemotions,qwen,38,4,2,LPE -var,0.4825975653873007,0.2115297321833863
goemotions,qwen,38,2,0,GPP neg-latent-var,0.4596594249372027,0.23015873015873015
goemotions,qwen,38,2,0,GPP -MI,0.44807365987921544,0.23015873015873015
goemotions,qwen,38,2,0,Maha,0.5135147774036664,0.23015873015873015
goemotions,qwen,38,2,0,MSP,0.4651207845652291,0.23015873015873015
goemotions,qwen,38,2,0,kNN,0.5017703489925711,0.23015873015873015
goemotions,qwen,38,2,0,LPE -var,0.5426887926887927,0.23015873015873015
goemotions,qwen,38,2,1,GPP neg-latent-var,0.4612560793116348,0.2345679012345679
goemotions,qwen,38,2,1,GPP -MI,0.45075590561701673,0.2345679012345679
goemotions,qwen,38,2,1,Maha,0.4990780824114157,0.2345679012345679
goemotions,qwen,38,2,1,MSP,0.4339392603281492,0.2345679012345679
goemotions,qwen,38,2,1,kNN,0.4970672331783443,0.2345679012345679
goemotions,qwen,38,2,1,LPE -var,0.512419165196943,0.2345679012345679
goemotions,qwen,38,2,2,GPP neg-latent-var,0.4600068141734809,0.2239858906525573
goemotions,qwen,38,2,2,GPP -MI,0.4570356341189674,0.2239858906525573
goemotions,qwen,38,2,2,Maha,0.5083740847629736,0.2239858906525573
goemotions,qwen,38,2,2,MSP,0.4708527069638181,0.2239858906525573
goemotions,qwen,38,2,2,kNN,0.4974146224146224,0.2239858906525573
goemotions,qwen,38,2,2,LPE -var,0.5519814547592325,0.2239858906525573
goemotions,qwen,38,1,0,GPP neg-latent-var,0.4466606636791334,0.21723834652594548
goemotions,qwen,38,1,0,GPP -MI,0.4471737097066912,0.21723834652594548
goemotions,qwen,38,1,0,Maha,0.4637342770588153,0.21723834652594548
goemotions,qwen,38,1,0,MSP,0.5276800547249096,0.21723834652594548
goemotions,qwen,38,1,0,kNN,0.4281107341793357,0.21723834652594548
goemotions,qwen,38,1,0,LPE -var,0.4636574946601331,0.21723834652594548
goemotions,qwen,38,1,1,GPP neg-latent-var,0.445334422247351,0.20052770448548812
goemotions,qwen,38,1,1,GPP -MI,0.4412684452262288,0.20052770448548812
goemotions,qwen,38,1,1,Maha,0.4459312308916531,0.20052770448548812
goemotions,qwen,38,1,1,MSP,0.49141782189275596,0.20052770448548812
goemotions,qwen,38,1,1,kNN,0.4149774538956597,0.20052770448548812
goemotions,qwen,38,1,1,LPE -var,0.42303611564825283,0.20052770448548812
goemotions,qwen,38,1,2,GPP neg-latent-var,0.4457253144588237,0.23087071240105542
goemotions,qwen,38,1,2,GPP -MI,0.45473328586785056,0.23087071240105542
goemotions,qwen,38,1,2,Maha,0.4719011321913697,0.23087071240105542
goemotions,qwen,38,1,2,MSP,0.5319903393782022,0.23087071240105542
goemotions,qwen,38,1,2,kNN,0.4226731443090282,0.23087071240105542
goemotions,qwen,38,1,2,LPE -var,0.4996614594239924,0.23087071240105542
goemotions,qwen,38,10,0,GPP neg-latent-var,0.5187372411781861,0.22528433945756782
goemotions,qwen,38,10,0,GPP -MI,0.5060225476201439,0.22528433945756782
goemotions,qwen,38,10,0,Maha,0.45364230786941107,0.22528433945756782
goemotions,qwen,38,10,0,MSP,0.47633574311982935,0.22528433945756782
goemotions,qwen,38,10,0,kNN,0.4201662292213474,0.22528433945756782
goemotions,qwen,38,10,0,LPE -var,0.4952725207594665,0.22528433945756782
goemotions,qwen,38,10,1,GPP neg-latent-var,0.5172829273533791,0.22528433945756782
goemotions,qwen,38,10,1,GPP -MI,0.4980334146828138,0.22528433945756782
goemotions,qwen,38,10,1,Maha,0.4510751945480499,0.22528433945756782
goemotions,qwen,38,10,1,MSP,0.43474390262620677,0.22528433945756782
goemotions,qwen,38,10,1,kNN,0.42267578394805916,0.22528433945756782
goemotions,qwen,38,10,1,LPE -var,0.41625608202483466,0.22528433945756782
goemotions,qwen,38,10,2,GPP neg-latent-var,0.5161317554603919,0.23403324584426946
goemotions,qwen,38,10,2,GPP -MI,0.5122331199828092,0.23403324584426946
goemotions,qwen,38,10,2,Maha,0.4326871421774033,0.23403324584426946
goemotions,qwen,38,10,2,MSP,0.5319833924268238,0.23403324584426946
goemotions,qwen,38,10,2,kNN,0.41935657165661305,0.23403324584426946
goemotions,qwen,38,10,2,LPE -var,0.5383110005986094,0.23403324584426946
goemotions,qwen,38,7,0,GPP neg-latent-var,0.5503037594498199,0.22932985204525674
goemotions,qwen,38,7,0,GPP -MI,0.549595556238161,0.22932985204525674
goemotions,qwen,38,7,0,Maha,0.5245524667656445,0.22932985204525674
goemotions,qwen,38,7,0,MSP,0.43183757402003453,0.22932985204525674
goemotions,qwen,38,7,0,kNN,0.531331592689295,0.22932985204525674
goemotions,qwen,38,7,0,LPE -var,0.5784953668151334,0.22932985204525674
goemotions,qwen,38,7,1,GPP neg-latent-var,0.552466765644465,0.23020017406440382
goemotions,qwen,38,7,1,GPP -MI,0.5588299288383761,0.23020017406440382
goemotions,qwen,38,7,1,Maha,0.5550094711513849,0.23020017406440382
goemotions,qwen,38,7,1,MSP,0.45144115087288184,0.23020017406440382
goemotions,qwen,38,7,1,kNN,0.5358794518677794,0.23020017406440382
goemotions,qwen,38,7,1,LPE -var,0.5050384818853565,0.23020017406440382
goemotions,qwen,38,7,2,GPP neg-latent-var,0.5520401372037066,0.18059181897302
