dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAlea_bern_var,corrMI_bern_var,corrAleaS_entropy,corrMIS_entropy,mono_alea
lewidi_md,gemma,0,GPP-cosine,0,16,0.9089813847863742,0.20872288622814394,0.38120503742730694,0.30413027250575925,0.4887144259077527,0.4887144259077527,0.3793213665485382,0.1618288904428482,0.017896275244254987,-0.008063377209032566,0.01789627524425499,-0.008063377209032562,0.02023142391717686,-0.003841104711726998,0.018729603027220584,-0.006833634393522414,0.02023142391717685,-0.003841104711726998,0.018729602733330436,-0.006833634651669933,0.01968550336351577,-0.015635378478835636,1.0
lewidi_md,gemma,0,GPP-rbf,0,16,0.687016326595095,0.15139526808857534,0.31875796098899406,0.3434812108080371,0.5649329407916258,0.5649329407916258,0.4932249188423157,0.18289335072040558,0.12365721188751222,-0.14907803727633206,0.12365721188751222,-0.14907803727633206,0.11420549485340363,-0.13871188612073365,0.12162815057526487,-0.146944896013437,0.11420549485340364,-0.13871188612073365,0.12162815008471695,-0.14694489596671528,0.12261996131370348,-0.14438067982421968,1.0
lewidi_md,gemma,0,GPP-laplace,0,16,0.6803988038519273,0.15013238497758244,0.3191719374085978,0.3533964070161263,0.65129211645404,0.65129211645404,0.4392269551753998,0.2514163553714752,-0.023063838716452463,-0.03838456942257176,-0.02306383871645246,-0.03838456942257174,-0.02391037794681516,-0.034955119442653525,-0.02347953914411136,-0.03760391628202288,-0.023910377946815168,-0.034955119442653525,-0.023479538780365017,-0.03760391667305521,-0.022793982609208948,-0.035390361513186544,-1.0
lewidi_md,gemma,0,LPE,0,16,0.7389428061195715,0.16589275228589762,0.33549371566398006,0.32472574249677266,0.5220804710500491,0.5220804710500491,0.49575430154800415,0.14043165743350983,0.05776655555036786,-0.050132812488711,0.05776655555036786,-0.050132812488710994,0.05395050810133864,-0.04077209746029852,0.057001077556176394,-0.047627556417166116,0.053950508101338654,-0.04077209746029853,0.05700107706520752,-0.047627555871467386,0.04302022408122706,-0.0308226187987362,1.0
lewidi_md,gemma,0,LP-temp,0,16,0.6927235492585592,0.1549941639086985,0.3271786046357924,0.3541749783439008,0.5158652273470723,0.5158652273470723,0.6914218781717418,,0.04142512522220735,,0.04142512522220736,,0.04340955005083108,,0.04231296592332117,,0.04340955005083109,,0.04231296578119473,,0.018570061252249165,,1.0
lewidi_md,gemma,0,GPP-cosine,0,64,1.1960879027408673,0.21549140478013973,0.35923367786610266,0.3059774692407876,0.57801766437684,0.57801766437684,0.2676692008972168,0.07534275203943253,0.020568918357195716,0.006893138288355288,0.02056891835719572,0.006893138288355291,0.02030152432670189,0.007185861878397778,0.020628506305872915,0.0070294668894987904,0.020301524326701893,0.007185861878397777,0.020628506541089373,0.007029467091970467,0.026863737059189045,0.014898987967026153,1.0
lewidi_md,gemma,0,GPP-rbf,0,64,0.6657043922157997,0.13459761378386742,0.28911178879376465,0.3087313498934959,0.6578344782466471,0.6578344782466471,0.4529443383216858,0.1389373242855072,0.10785484806675426,-0.08856446534526413,0.10785484806675426,-0.08856446534526415,0.09721638357120463,-0.08344174949108243,0.10535631314373424,-0.08761238620202888,0.09721638357120463,-0.08344174949108245,0.10535631082743967,-0.08761238722061906,0.1052897520636631,-0.07783531195853993,0.5
lewidi_md,gemma,0,GPP-laplace,0,64,0.6600790220131729,0.1404223269975949,0.30156430036394977,0.3382292599504907,0.6637226038599935,0.6637226038599935,0.42807266116142273,0.24202078580856323,-0.050336544888846625,-0.06940228061370354,-0.05033654488884662,-0.06940228061370353,-0.04873935409751272,-0.0642883012343248,-0.05019543189975302,-0.06832153469185744,-0.04873935409751272,-0.0642883012343248,-0.05019543259717593,-0.06832153529584613,-0.06491963575568237,-0.07555666313106327,-1.0
lewidi_md,gemma,0,LPE,0,64,0.7620369386807125,0.14824553022568393,0.29588871669574374,0.28747633666070793,0.6480209355577363,0.6480209355577363,0.3622170686721802,0.10803031176328659,0.11961407318683184,0.006640311472254622,0.11961407318683183,0.00664031147225462,0.1096152897872044,0.006319111600134501,0.1173908088438971,0.006588066217261679,0.1096152897872044,0.006319111600134509,0.1173908065800392,0.00658806492927359,0.10846323110856754,0.020511745083953033,1.0
lewidi_md,gemma,0,LP-temp,0,64,0.6722796857391948,0.14674475525062072,0.313798851808197,0.3515379688263007,0.6388616290480864,0.6388616290480864,0.6886910669145735,,0.09726511011739719,,0.09726511011739719,,0.0892172361319494,,0.09548241868680171,,0.0892172361319494,,0.09548241684506642,,0.08858265478400554,,1.0
lewidi_md,gemma,0,GPP-cosine,0,256,0.8108025844414506,0.1415002940237056,0.27624545206815715,0.2795178622694339,0.6980700032711809,0.6980700032711809,0.3390284776687622,0.044776253402233124,0.14379294587951638,0.09474482320220878,0.1437929458795164,0.09474482320220878,0.13336489703250481,0.09009423426624716,0.14160474599436323,0.09397878722198388,0.13336489703250481,0.09009423426624716,0.14160474383648575,0.09397878564680628,0.1355103127525761,0.12044488830505476,1.0
lewidi_md,gemma,0,GPP-rbf,0,256,0.6820680961749719,0.13005246269993326,0.27671185434193235,0.2939976396816048,0.6787700359829899,0.6787700359829899,0.416316956281662,0.0988973006606102,0.1272855310566371,-0.04831159740379665,0.12728553105663706,-0.04831159740379665,0.116398554346244,-0.046702944899995005,0.12484452981049621,-0.04815311843930773,0.116398554346244,-0.04670294489999502,0.12484452650605957,-0.048153120487152416,0.12404373731664443,-0.034273308362476745,1.0
lewidi_md,gemma,0,GPP-laplace,0,256,0.6601995854345123,0.13518480368388214,0.2926767370086267,0.3110169810298903,0.6663395485770363,0.6663395485770363,0.39257022738456726,0.21845373511314392,-0.06294161712123061,-0.0827396235305132,-0.06294161712123061,-0.08273962353051319,-0.060309036791642415,-0.0771416352277931,-0.06257178151554171,-0.08160298039990846,-0.060309036791642436,-0.0771416352277931,-0.0625717835891302,-0.08160298200053742,-0.06615773423339162,-0.08654575460926248,-1.0
lewidi_md,gemma,0,LPE,0,256,0.8037520662914748,0.14608030534806593,0.2863570194792587,0.2832049843933234,0.6705920837422309,0.6705920837422309,0.2609076499938965,0.1710294485092163,0.1597175497420435,0.03794380393051004,0.1597175497420435,0.03794380393051004,0.14514790346603368,0.033141021821228835,0.1563780355807935,0.03674217089067815,0.14514790346603368,0.03314102182122885,0.15637803296769237,0.03674216901377945,0.149459676315044,0.04440060896395019,0.5
lewidi_md,gemma,0,LP-temp,0,256,0.6539219703279692,0.1332714980048029,0.28728012199411385,0.3147806070106611,0.6516192345436702,0.6516192345436702,0.625644186858312,,0.15634314251814505,,0.15634314251814502,,0.13869701405639068,,0.15204420733119184,,0.13869701405639068,,0.15204420592427237,,0.13083424583172712,,0.5
lewidi_md,gemma,0,GPP-cosine,0,1024,0.7061375614494865,0.11643584180561997,0.24325188769929723,0.2618921201755238,0.732090284592738,0.732090284592738,0.38981518149375916,0.013728839345276356,0.22263342537554276,0.15923280281770125,0.22263342537554276,0.15923280281770125,0.21560728127571768,0.15733381636051744,0.22202088271799067,0.1597461483592965,0.2156072812757177,0.15733381636051744,0.22202088190385866,0.1597461477975824,0.21396728143192068,0.19850174966926432,1.0
lewidi_md,gemma,0,GPP-rbf,0,1024,0.6418601733968127,0.11085652945797882,0.244783802833974,0.2698553305468958,0.7222767419038273,0.7222767419038273,0.40360671281814575,0.07022200524806976,0.24903190854522173,0.014431413847405788,0.24903190854522173,0.014431413847405788,0.2374542163024002,0.01826834900060347,0.2472150688496137,0.015698048533696184,0.2374542163024002,0.018268349000603472,0.2472150666024336,0.01569804733416331,0.2348267914874606,0.06604874836270785,1.0
